Order Date,Total amount
abc,406.368
abc,346.08
abc,311.4
abc,137.88
abc,148.14
abc,128.37
abc,648.18
abc,176.61
abc,526.08
abc,408.422
abc,364.704
abc,475.1916
abc,344.372
abc,217.89
abc,888.72
abc,667.9215
abc,345.06
abc,642.96
abc,314.1
abc,438.15
abc,616.14
abc,370.53
abc,445.23
abc,97.8
abc,344.16
abc,428.4
abc,370.71
abc,401.59
abc,637.5
abc,176.88
abc,269.784
abc,144.95
abc,195.93
abc,303.84
abc,258.3
abc,323.1
abc,175.92
abc,144.6
abc,222.36
abc,297
abc,322.59
abc,226.4022
abc,223.96
abc,433.872
abc,238.14
abc,413.424
abc,252.828
abc,458.3628
abc,109.32
abc,332.94
abc,279.86
abc,339.96
abc,435.42
abc,332.4195
abc,356.16
abc,193.68
abc,250.44
abc,1628.82
abc,340.86
abc,282.3
abc,274.68
abc,267.228
abc,275.76
abc,392.445
abc,241.5
abc,575.64
abc,363.75
abc,345.384
abc,462.105
abc,201.0675
abc,259.83
abc,339.885
abc,178.32
abc,444.72
abc,142.47
abc,228.06
abc,785.34
abc,398.61
abc,213.216
abc,307.98
abc,195.84
abc,434.88
abc,199.344
abc,166.62
abc,450.792
abc,497.61
abc,268.26
abc,381.68
abc,108.6288
abc,474.984
abc,300.93
abc,225.24
abc,244.5
abc,179.739
abc,505.2
abc,464.61
abc,201.584
abc,325.92
abc,636.21
abc,345.303
abc,230.796
abc,206.4
abc,342.5136
abc,430.704
abc,237.072
abc,820.665
abc,254.97
abc,204.15
abc,258
abc,565.32
abc,130.44
abc,544.008
abc,1134.9
abc,362.94
abc,274.8
abc,270.144
abc,483.516
abc,331.536
abc,642.6
abc,111.12
abc,248.5
abc,248.13
abc,910.35
abc,352.35
abc,230.04
abc,618.24
abc,360.288
abc,214.92
abc,440.64
abc,385.02
abc,364.92
abc,332.28
abc,363.447
abc,629.1
abc,139.93
abc,616.92
abc,399.6
abc,196.74
abc,349.6986
abc,100.764
abc,179.25
abc,243.06
abc,498.26
abc,503.5908
abc,475.44
abc,171.42
abc,199.2
abc,183.12
abc,557.585
abc,446.4
abc,323.064
abc,209.97
abc,325.062
abc,108.24
abc,264.06
abc,369.72
abc,258.279
abc,592.99164
abc,947.7
abc,120.98
abc,145.836
abc,683.144
abc,466.158
abc,89.92
abc,289.92
abc,219.4275
abc,333.6255
abc,171.87
abc,210.54
abc,307.98
abc,571.455
abc,498.42
abc,75.114
abc,151.92
abc,297.84
abc,399
abc,529.8
abc,206.56
abc,579.45
abc,319.56
abc,414.24
abc,504.72
abc,375.12
abc,473.148
abc,380.97
abc,447.84
abc,414.66
abc,339.296
abc,194.766
abc,717.12
abc,439.8
abc,248.08
abc,346.5
abc,223.83
abc,251.25
abc,364.581
abc,179.208
abc,327.12
abc,394.98
abc,201.568
abc,176.202
abc,213.43
abc,520.68
abc,357.102
abc,140.88
abc,160.7877
abc,721.875
abc,568.47
abc,245.862
abc,445.71
abc,229.392
abc,292.928
abc,336.24
abc,455.436
abc,205.44
abc,273.384
abc,219.792
abc,381.19608
abc,218.025
abc,491.76
abc,122.352
abc,359.648
abc,490.26
abc,262.278
abc,244.44
abc,225.24
abc,138.4
abc,322.218
abc,342.08
abc,215.376
abc,221.44
abc,369.09
abc,393.39
abc,222.36
abc,257.25
abc,443.808
abc,376.509
abc,492.96
abc,430.92
abc,215.1
abc,195.84
abc,98
abc,307.168
abc,435.51
abc,446.796
abc,417.5976
abc,440.91
abc,442.32
abc,431.928
abc,105.98
abc,385.02
abc,127.96
abc,255.78
abc,562.518
abc,340.38
abc,296.922
abc,367.71
abc,115.92
abc,184.32
abc,261.45
abc,190.2
abc,230.202
abc,255.84
abc,626.352
abc,243.168
abc,267.48
abc,860.93
abc,244.14
abc,183.33
abc,535.44
abc,484.596
abc,1732.71
abc,826.2
abc,373.23
abc,205.104
abc,261.24
abc,97.632
abc,230.16
abc,461.43
abc,231.417
abc,167.44
abc,317.94
abc,716.04
abc,339.36
abc,156.06
abc,545.04
abc,301.96
abc,289.24
abc,170.43
abc,403.2
abc,98.016
abc,196.704
abc,269.028
abc,203.14
abc,112.95
abc,83.84
abc,576.828
abc,226.8
abc,526.344
abc,133.44
abc,300.402
abc,243
abc,145.32
abc,263.196
abc,311.15
abc,346.92
abc,191.85552
abc,401.76
abc,493.2
abc,105.6
abc,378.92064
abc,338.3154
abc,623.7
abc,375.66
abc,549.24
abc,683.6
abc,576.6525
abc,345.96
abc,238
abc,370.4
abc,395.82
abc,424.2
abc,870.9
abc,194.4
abc,474.4116
abc,307.86
abc,636.36
abc,375.3675
abc,203.76
abc,441.9
abc,248.55
abc,136.6605
abc,194.32
abc,276.28
abc,170.07
abc,1242.81
abc,254.016
abc,255.42
abc,681.72
abc,248.82
abc,269.49
abc,238.944
abc,154.44
abc,3347.37
abc,158.58
abc,266.58
abc,139.6815
abc,415.62
abc,203.2
abc,234.06
abc,214.176
abc,490.44
abc,222.345
abc,364.932
abc,439.344
abc,720
abc,239.184
abc,343.74
abc,842.72
abc,375.744
abc,505.42712
abc,229.446
abc,116.22
abc,155.277
abc,263.88
abc,159.12
abc,263.58
abc,522.06
abc,388.608
abc,307.26
abc,428.274
abc,230.28
abc,179.82
abc,339.84
abc,281.754
abc,474.552
abc,314.55
abc,239.984
abc,389.97
abc,408.36
abc,135.2
abc,425.187
abc,292.5252
abc,248.7237
abc,249.06
abc,147
abc,148.932
abc,742.824
abc,636.948
abc,674.163
abc,339.9
abc,195.84
abc,267.84
abc,267.744
abc,581.55
abc,206.685
abc,222.021
abc,235.008
abc,502.488
abc,348.792
abc,546.96
abc,195.6
abc,375.84
abc,320.166
abc,225.24
abc,246.6
abc,280.2834
abc,313.362
abc,102.48
abc,529.47
abc,223.182
abc,275.76
abc,206.4
abc,351.864
abc,379
abc,233.8875
abc,83.55
abc,354.861
abc,764.82
abc,254.604
abc,271.984
abc,277.695
abc,93.18
abc,257.25
abc,167.94
abc,294.896
abc,81.756
abc,331.02
abc,393.504
abc,177.568
abc,387.136
abc,276.864
abc,168.03
abc,447.72
abc,302.76
abc,342.864
abc,369.544
abc,661.32
abc,705.6
abc,649
abc,152.1
abc,299.97
abc,319.76
abc,518.112
abc,303.84
abc,582.12
abc,496.584
abc,725.67
abc,195
abc,155.34
abc,354.861
abc,538.92
abc,331.728
abc,109.53
abc,854.94
abc,465.18
abc,209.568
abc,301.68
abc,489.45912
abc,201.26
abc,659.424
abc,246.69
abc,251.7
abc,650.034
abc,193.68
abc,485.904
abc,662.19296
abc,203.184
abc,524.28
abc,332.16
abc,226.56
abc,498.12
abc,194.766
abc,1345.485
abc,188.192
abc,196.92
abc,87.21
abc,85.14
abc,666.72
abc,409.824
abc,450.765
abc,243.27
abc,317.058
abc,101.754
abc,344.91
abc,239.92
abc,513.12
abc,494.0658
abc,595.38
abc,486.3
abc,170.94
abc,88.768
abc,323.2125
abc,675.96
abc,292.8
abc,137.12
abc,359.04
abc,607.32
abc,549.52
abc,434.88
abc,807.84
abc,339.15
abc,204.18
abc,262.14
abc,394.956
abc,263.96
abc,413
abc,459.156
abc,262.336
abc,301.38
abc,209.0136
abc,366.72
abc,329.28
abc,194.1975
abc,255.68
abc,449.568
abc,357
abc,636.15
abc,286.74
abc,505.386
abc,209.952
abc,174.33
abc,545.4
abc,665.1
abc,152.64
abc,319.68
abc,223.83
abc,587.97
abc,155.372
abc,378
abc,260.49
abc,170.14956
abc,492.624
abc,286.8
abc,535.653
abc,621.18
abc,312.12
abc,242.64
abc,329.22
abc,699.93
abc,300.768
abc,106.272
abc,239.1
abc,263.7492
abc,385.6
abc,184.752
abc,332.28
abc,507.6
abc,170.28
abc,124.593
abc,453.576
abc,319.92
abc,222.777
abc,292.734
abc,196.62
abc,167.97
abc,364.32
abc,207.12
abc,208.911
abc,239.952
abc,198.56
abc,266.22
abc,269.98
abc,166.83
abc,306.342
abc,300.63
abc,406.14
abc,399.735
abc,313.024
abc,498
abc,224.48
abc,519.93804
abc,440.82
abc,582.426
abc,308.64
abc,333.78
abc,75.9
abc,97.568
abc,896.328
abc,570.9
abc,349.52
abc,201.285
abc,341.523
abc,341.6
abc,173.94
abc,321.3
abc,446.24
abc,558.954
abc,124.8237
abc,152.25
abc,104.58
abc,276.48
abc,255.285
abc,247.2768
abc,110.6
abc,854.49
abc,332.01
abc,103.2
abc,222.56
abc,468.612
abc,399.672
abc,192.78
abc,379.4
abc,311.25
abc,329.55
abc,552.501
abc,324.921
abc,66.69
abc,479.94
abc,74.88
abc,221.92
abc,190.98
abc,354.861
abc,279
abc,364.74
abc,242.176
abc,166.92
abc,249.72
abc,425.187
abc,223.056
abc,599.985
abc,219.808
abc,80.352
abc,598.995
abc,634.86
abc,199.206
abc,309.12
abc,248.64
abc,379.386
abc,351.3
abc,310.32
abc,245.97
abc,464.04
abc,113.52
abc,517.14
abc,277.5
abc,241.368
abc,259.136
abc,138.57
abc,268.704
abc,175.68
abc,504
abc,698.058
abc,152.64
abc,229.56
abc,148.5
abc,150.39
abc,213.3
abc,124.74
abc,462.564
abc,300.564
abc,340.86
abc,200.76
abc,311.4
abc,385.984
abc,352.584
abc,248.82
abc,170.55
abc,206.517
abc,535.41
abc,190.08
abc,228.42
abc,219.48
abc,807.597
abc,98.352
abc,222.24
abc,364.32
abc,127.68
abc,212.4
abc,184.704
abc,304.8
abc,294.3
abc,443.988
abc,266.328
abc,377.97
abc,256.14
abc,743.58
abc,375.4575
abc,133.11
abc,327.312
abc,196.12
abc,253.02
abc,249.426
abc,323.46
abc,359.98
abc,159.12
abc,271.6
abc,329.712
abc,415.62
abc,499.168
abc,230.16
abc,504.54
abc,152.928
abc,128.223
abc,293.112
abc,136.95
abc,256.8
abc,347.88
abc,414.72
abc,235.24
abc,342.672
abc,243.168
abc,98.9
abc,78.6424
abc,142.44
abc,144
abc,256.64568
abc,344.4
abc,82.95
abc,117.882
abc,262.14
abc,481.6098
abc,475.2
abc,159.968
abc,143.7
abc,286.93
abc,428.68
abc,495.72
abc,180.12
abc,424.14
abc,200.64
abc,165.96
abc,341.488
abc,138.82
abc,372.555
abc,73.5402
abc,367.578
abc,123.24
abc,200.52
abc,113.58
abc,498.2988
abc,382.68
abc,496
abc,174.528
abc,388.125
abc,100.8
abc,172.38
abc,220.704
abc,206.52
abc,83.34
abc,348.48
abc,682.584
abc,246.9
abc,546.96
abc,488.6208
abc,142.8
abc,427.8816
abc,520.68
abc,871.2
abc,361.376
abc,396.92
abc,121.59
abc,163.1
abc,599.16
abc,473.61088
abc,248.265
abc,428.67
abc,321.6591
abc,344
abc,133.728
abc,193.32
abc,396.252
abc,378.88
abc,214.368
abc,492.84
abc,605.7525
abc,522.144
abc,458.1564
abc,222.666
abc,296.712
abc,152.1
abc,245.7
abc,1063.692
abc,295.47
abc,362.94
abc,448.48
abc,280.92
abc,392.76
abc,1391.76
abc,470.36
abc,328.14
abc,396.78
abc,455.76
abc,229.608
abc,97.56
abc,2183.979
abc,402.48
abc,688.734
abc,224.259
abc,288.9
abc,280.422
abc,184.14
abc,443.0706
abc,508.704
abc,392.85
abc,532.8
abc,199.95
abc,143.952
abc,427.644
abc,479.976
abc,171.5
abc,286.44
abc,156.512
abc,638.91
abc,607.2
abc,245.76
abc,82.368
abc,190.9332
abc,814.17
abc,413.1
abc,499.44
abc,305.408
abc,449.793
abc,296.028
abc,364.74
abc,363.39
abc,463.44
abc,340.86
abc,309.5568
abc,359.499
abc,331.92
abc,370.53
abc,216.144
abc,378.66
abc,128.88
abc,262.29
abc,245.82
abc,123.9
abc,171.27
abc,171.2
abc,108.51
abc,251.55
abc,197.64
abc,225.24
abc,249.06
abc,94.392
abc,334.53
abc,555.2442
abc,403.68
abc,445.281
abc,495.06
abc,163.968
abc,279.68
abc,260.28
abc,394.72896
abc,126.36
abc,277.4
abc,481.6
abc,304.704
abc,537.544
abc,807.75
abc,248.82
abc,654.804
abc,317.94
abc,163.32
abc,194.34
abc,121.02
abc,138.3
abc,313.69884
abc,311.976
abc,494.22
abc,189.63
abc,68.634
abc,286.212
abc,366.786
abc,450
abc,357.36
abc,230.384
abc,859.05
abc,692.94
abc,238.14
abc,520.38
abc,301.5
abc,377.19
abc,493.68
abc,269.55
abc,116.04
abc,192.78
abc,258.15
abc,245.484
abc,330.912
abc,406.44
abc,74.49
abc,137.79
abc,225.18
abc,251.1
abc,570.15
abc,122.742
abc,159.3
abc,385.077
abc,164.08
abc,365.76
abc,143.1
abc,208.035
abc,264.06
abc,224.07
abc,265.792
abc,374.058
abc,1110.267
abc,317.058
abc,480.69
abc,310.443
abc,154.08
abc,358.992
abc,339.48
abc,483.408
abc,266.4
abc,266.4
abc,227.96
abc,306.84
abc,248.88
abc,197.64
abc,209.3394
abc,98.64
abc,187.92
abc,534.357
abc,448.188
abc,89.424
abc,288.54
abc,226.2
abc,284.364
abc,114.84
abc,211.464
abc,189.54
abc,262.912
abc,312.15
abc,803.52972
abc,260.52
abc,417.204
abc,431.976
abc,181.92
abc,231.066
abc,610.6725
abc,244.74
abc,589.2
abc,392.0144
abc,199.2
abc,426.24
abc,451.136
abc,196.272
abc,202.08
abc,194.544
abc,402.72
abc,384.11024
abc,234.3519
abc,402.75
abc,147.3
abc,566.52
abc,377.37
abc,407.115
abc,259.56
abc,518.496
abc,218.75
abc,104.16
abc,559.791
abc,222.384
abc,209.979
abc,199.9
abc,845.019
abc,217.056
abc,153.04
abc,201.69
abc,147.663
abc,174.6
abc,276.16
abc,264.168
abc,332.5296
abc,463.44
abc,517.5
abc,204.876
abc,249.18
abc,273.568
abc,344.4
abc,210.288
abc,164.2
abc,155.34
abc,371.6
abc,463.248
abc,526.40508
abc,371.2
abc,303.3
abc,187.08
abc,515.904
abc,259.146
abc,133.5
abc,532.56
abc,167.28
abc,298.68
abc,177.16
abc,266.355
abc,312.51
abc,362.952
abc,464.464
abc,509.868
abc,118.1007
abc,490.32
abc,344.36988
abc,470.88
abc,364.08
abc,170.52
abc,487.88
abc,332.01
abc,294.3
abc,226.8
abc,278.85
abc,373.284
abc,378.31584
abc,122.97
abc,310.32
abc,976.08
abc,266.49
abc,223.47
abc,121.188
abc,161.1
abc,414.072
abc,450.792
abc,219.6
abc,474
abc,293.58
abc,252.27
abc,87.075
abc,160.38
abc,617.976
abc,155.568
abc,342.18
abc,221.06
abc,568.728
abc,350.848
abc,218.592
abc,1790.7582
abc,160.32
abc,485.024
abc,487.984
abc,251.296
abc,177.2
abc,545.88
abc,195.93
abc,119.028
abc,333.9
abc,269.22
abc,245.94
abc,118.17
abc,411.332
abc,563.94
abc,385.86
abc,299.64
abc,157.32
abc,658.672
abc,72.948
abc,293.328
abc,148.68
abc,204.15
abc,546.336
abc,396.84
abc,222.56
abc,105.06
abc,199.2375
abc,130.56
abc,241.568
abc,156.4
abc,120.45
abc,367.83
abc,147.92
abc,150.696
abc,419.136
abc,122.4
abc,636.06
abc,223.329
abc,200.97
abc,137.31
abc,597.744
abc,152.94
abc,299.97
abc,204.96
abc,340.92
abc,360.21
abc,257.952
abc,191.472
abc,475.52704
abc,153.828
abc,175.77
abc,494.64
abc,254.24
abc,161.89556
abc,408.744
abc,494.91
abc,533.94
abc,392.445
abc,483.7095
abc,323.028
abc,275.58
abc,584.6445
abc,354.72
abc,398.56
abc,264.56
abc,887.8208
abc,216.8775
abc,329.3772
abc,940.32
abc,304.8
abc,141.96
abc,447.86
abc,387.09
abc,339.18
abc,307.557
abc,415.1826
abc,256.8
abc,149.832
abc,98.85
abc,286.92
abc,435.45
abc,181.47
abc,383.796
abc,307.26
abc,154.656
abc,69.3
abc,286.32
abc,115.8
abc,631.89
abc,419.136
abc,296.235
abc,356.562
abc,297.48
abc,349.272
abc,214.14
abc,517.08
abc,395.82
abc,327.7328
abc,364.5
abc,221.712
abc,465.18
abc,282.66
abc,308.34
abc,139.5
abc,276.9378
abc,183.36
abc,226.5165
abc,354.861
abc,122.94
abc,439.8
abc,321.912
abc,294.62
abc,284.07
abc,246.48
abc,244.8
abc,784.728
abc,373.47
abc,451.2
abc,266.544
abc,137.22
abc,216.3
abc,343.2
abc,109.8
abc,207.732
abc,263.58
abc,144.9
abc,148.95
abc,226.59
abc,110.28
abc,126.9
abc,362.67
abc,470.9799
abc,207.81
abc,95.5413
abc,165.6
abc,423.36
abc,405.86
abc,249.543
abc,182.58
abc,119.96
abc,470.155
abc,500.24
abc,211.476
abc,683.91
abc,312.912
abc,193.32
abc,183.735
abc,153.657
abc,503.96
abc,261.468
abc,506.5848
abc,91.746
abc,355.92
abc,615.384
abc,845.64
abc,243.684
abc,192
abc,367.74
abc,159.66
abc,959.412
abc,259.4274
abc,372.12
abc,245.13
abc,440.67
abc,270.96
abc,571.428
abc,111.9
abc,204.63
abc,308.16
abc,318.12
abc,509.04
abc,523.908
abc,117.75
abc,138.096
abc,137.6
abc,228.825
abc,264.9
abc,207.36
abc,347.553
abc,593.568
abc,154.35
abc,333.576
abc,408.168
abc,198
abc,312.012
abc,263.73
abc,422.76208
abc,136.5525
abc,259.74
abc,249.93
abc,207.12
abc,168.075
abc,416.32
abc,191.04
abc,132.048
abc,142.452
abc,155.34
abc,303.03
abc,184.92
abc,237.87
abc,530.22
abc,143.91
abc,225.84
abc,770.4
abc,330.5367
abc,323.1
abc,200.736
abc,501.69
abc,210.24
abc,128.37
abc,263.52
abc,486.66
abc,238.62
abc,257.52
abc,268.62
abc,185.64
abc,294.57
abc,104.85
abc,312.09
abc,288.08268
abc,447.147
abc,164.736
abc,318.816
abc,174.51
abc,257.04
abc,144.084
abc,281.37008
abc,316.1664
abc,212.64
abc,105.72
abc,328.224
abc,449.372
abc,163.98
abc,272.646
abc,356.4
abc,258.96
abc,212.1
abc,530.25
abc,595.68
abc,225.84
abc,155.628
abc,100.56
abc,224.4
abc,147.84
abc,181.98
abc,289.32
abc,166.05
abc,353.22
abc,102.168
abc,571.32
abc,409.86
abc,95
abc,448.3665
abc,130.14
abc,189.6
abc,360
abc,166.71
abc,621.18
abc,206.844
abc,163.62
abc,327.879
abc,254.058
abc,270.34
abc,94.38
abc,145.44
abc,257.85
abc,149.97
abc,276.6
abc,137.68
abc,543.09
abc,273.8298
abc,506.28
abc,402.6456
abc,503.96
abc,299.96
abc,250.5
abc,82.764
abc,445.2
abc,280.65
abc,228.78
abc,597.24
abc,299.295
abc,182.994
abc,89.04
abc,169.65
abc,277.185
abc,140.94
abc,511.02
abc,201.6
abc,1071.468
abc,176.88
abc,265.475
abc,69.9
abc,144.96
abc,223.92
abc,524.28
abc,450.33
abc,64.8
abc,148.16
abc,274.68
abc,136.464
abc,233.568
abc,135.744
abc,151.164
abc,354.9
abc,291.96
abc,178.56
abc,112.698
abc,229.2
abc,409.26
abc,115.008
abc,259.038
abc,153.04
abc,242.16
abc,549.24
abc,249.18
abc,301.96
abc,348.54152
abc,152.4
abc,281.34
abc,141.6
abc,140.96
abc,330.075
abc,127.296
abc,205.632
abc,219.8
abc,197.424
abc,200.16
abc,1336.44
abc,1272.42
abc,414.9
abc,124.92
abc,503.82
abc,234.36
abc,522.06
abc,143.28
abc,158.22
abc,113.04
abc,101.04
abc,309.36
abc,79.38
abc,278.7
abc,494.8
abc,436.8
abc,475.328
abc,268.164
abc,478.08
abc,266.976
abc,128.88
abc,263.96
abc,609.98
abc,404.04
abc,431.976
abc,356.79
abc,185.376
abc,781.776
abc,440.64
abc,171.36
abc,272.94
abc,347.361
abc,316.305
abc,226.59
abc,210.68
abc,211.62
abc,495.99
abc,173.25
abc,385.56
abc,75.28
abc,464.5
abc,826.56
abc,224.3504
abc,659.9
abc,275.712
abc,327
abc,261.873
abc,178.0857
abc,323.028
abc,440.88
abc,164.792
abc,205.8
abc,326.3643
abc,315.75
abc,193.56
abc,182.304
abc,2951.442
abc,94.85
abc,185.92
abc,81.98
abc,190.836
abc,350.848
abc,274.176
abc,197.28
abc,721.395
abc,224.916
abc,219.48
abc,341.088
abc,142.074
abc,199.53
abc,6517.08
abc,362.232
abc,705.4
abc,397.74
abc,504.09
abc,523.764
abc,268.24
abc,496.44
abc,132.768
abc,341.46
abc,390.89664
abc,212.382
abc,119.85
abc,418.8
abc,681.408
abc,366
abc,256.23
abc,239.984
abc,212.592
abc,336.36
abc,125.415
abc,356.64
abc,347.22
abc,138.16
abc,201.12
abc,347.16
abc,309.42
abc,100.24
abc,390.272
abc,414.36
abc,126.9
abc,363.648
abc,284.94
abc,588.816
abc,479.984
abc,227.328
abc,158.58
abc,102.48
abc,246.9
abc,137.31
abc,480.1356
abc,667.08
abc,178.08
abc,93.51
abc,228.42
abc,166.536
abc,389.696
abc,236.5
abc,385.42
abc,246.456
abc,112.52
abc,523.974
abc,157.95
abc,142.89
abc,343.02
abc,443.988
abc,260.715
abc,765.855
abc,195.48
abc,454.41
abc,140.2
abc,144.9
abc,469.68
abc,139.032
abc,592.99164
abc,440.88
abc,215.46
abc,126.56
abc,251.964
abc,173.7
abc,87.84
abc,420.42
abc,409.032
abc,202.095
abc,513.7704
abc,173.592
abc,100.125
abc,281.82
abc,95.16
abc,257.742
abc,623.592
abc,159.2
abc,599.676
abc,158.13
abc,97.632
abc,224.0028
abc,131.0955
abc,331.02
abc,933.4014
abc,267.381
abc,253.32
abc,382.5
abc,205.8
abc,205.4025
abc,137.24
abc,344.22
abc,336.08
abc,341.6
abc,145.1
abc,366.72
abc,158.1
abc,637.896
abc,248.85
abc,302.67
abc,371.79
abc,461.3625
abc,246.48
abc,237.6
abc,184.76
abc,404.4
abc,377.928
abc,132.87
abc,144
abc,496.2
abc,260.34
abc,103.92
abc,137.25
abc,498.36
abc,291.78
abc,307.23
abc,366.1296
abc,219.096
abc,227.28
abc,105.498
abc,89.16
abc,147.04
abc,178.248
abc,306.774
abc,258.9
abc,105.78
abc,118.17
abc,98.94
abc,356.4
abc,238.734
abc,506.04
abc,394.2
abc,128.52
abc,224.154
abc,379.44
abc,325.08
abc,220.968
abc,284.94
abc,125.93
abc,417.231
abc,189.435
abc,322.1271
abc,247.8
abc,81.9
abc,226.56
abc,82.62
abc,369.84
abc,131.52
abc,268.92
abc,527.688
abc,264.384
abc,594.6
abc,276.18
abc,97.74
abc,298.83
abc,293.88
abc,486.66
abc,128.304
abc,298.44
abc,309.36
abc,290.52
abc,223.2
abc,201.123
abc,281.82
abc,396.336
abc,146.367
abc,1051.824
abc,277.8
abc,251.586
abc,211.62
abc,322.38
abc,217.84
abc,601.92
abc,99.099
abc,155.25
abc,447.968
abc,561.3
abc,115.74
abc,476.8
abc,366.009
abc,276.96
abc,317.66
abc,78.288
abc,239.976
abc,485
abc,350.64
abc,195.64
abc,167.94
abc,316.32
abc,391.32
abc,353.124
abc,120
abc,340.68
abc,229.32
abc,215.544
abc,456.84
abc,424.2
abc,364.8
abc,81.84
abc,314.46
abc,241.65
abc,201.584
abc,136.08
abc,409.5
abc,101.1
abc,300.48304
abc,287.712
abc,287.58
abc,277.14
abc,186.93
abc,170.64
abc,279.54
abc,242.1
abc,145.2
abc,104.67
abc,124.416
abc,158.58
abc,508.92
abc,248.856
abc,347.88
abc,179.352
abc,278.2
abc,201.285
abc,147.9654
abc,169.44
abc,267.55344
abc,413.1297
abc,256.74
abc,260.352
abc,441.45
abc,110.673
abc,248.022
abc,206.3475
abc,367.47
abc,227.24
abc,81.3
abc,206.4
abc,631.96
abc,197.1
abc,79.8
abc,92.304
abc,221.76
abc,301.896
abc,378.27
abc,228
abc,379.372
abc,204.95
abc,305.6
abc,210.96
abc,307.44
abc,348.3
abc,668.8638
abc,380.7
abc,497.64
abc,205.104
abc,324.9
abc,198.45
abc,235.569
abc,152.28
abc,439.344
abc,697.2
abc,336.24
abc,398.52
abc,209.37
abc,468.6
abc,165.348
abc,292.56
abc,200.76
abc,239.97
abc,111.168
abc,592.875
abc,123.34
abc,346.08
abc,277.263
abc,139.8
abc,336.6
abc,359.85
abc,382.26
abc,501.66
abc,166.68
abc,572.76
abc,339.012
abc,317.52
abc,425
abc,179.88
abc,244.006
abc,257.952
abc,489.27948
abc,426.24
abc,498.744
abc,151.11
abc,391.14
abc,189
abc,396.09
abc,218.79
abc,288
abc,553.8
abc,375.34
abc,306.16
abc,514.53
abc,132.3
abc,110.484
abc,169.7961
abc,246.12
abc,347.802
abc,393.48
abc,230.16
abc,308.64
abc,149.31
abc,285.576
abc,226.08
abc,533.22
abc,358.02
abc,361.44
abc,286.2
abc,117.84
abc,572.16
abc,239.456
abc,204.93
abc,232.686
abc,254.352
abc,474.43
abc,193.8
abc,114.76
abc,90.36
abc,619.95
abc,152.94
abc,182.352
abc,235.116
abc,335.988
abc,308.28
abc,279.72
abc,428.544
abc,427.41
abc,496.16568
abc,414.72
abc,110.241
abc,505.656
abc,119.04
abc,230.742
abc,491.76
abc,354.48
abc,358
abc,382.68
abc,472.122
abc,118.4
abc,164.28
abc,195.44832
abc,349.44
abc,734.22
abc,103.95
abc,356.57544
abc,346.5
abc,795.8295
abc,679.5495
abc,459.36
abc,256.74
abc,216.108
abc,168.6
abc,140.67
abc,310.59
abc,285.48
abc,604.08
abc,113.76
abc,166.14
abc,123.92
abc,415.62
abc,419.904
abc,199.53
abc,264.735
abc,225.909
abc,769.68
abc,183.372
abc,393.48
abc,200.64
abc,234.576
abc,95.64
abc,84.42
abc,178.0857
abc,326.76
abc,713.124
abc,130.41
abc,126.08
abc,475.86
abc,320.544
abc,344.16
abc,191.82
abc,347.82
abc,357.93
abc,91.5
abc,112.509
abc,272.76
abc,211.65
abc,146.88
abc,345.72
abc,168.96
abc,396.84
abc,772.68
abc,429.318
abc,532.704
abc,369.28
abc,137.6
abc,100.95
abc,198
abc,347.76
abc,464.67
abc,389.61
abc,172.62
abc,825.1
abc,153.45
abc,109.935
abc,177.72
abc,465.24
abc,237.528
abc,319.9
abc,136.944
abc,535.782
abc,338.688
abc,264.6
abc,206.988
abc,220.56
abc,275.94
abc,314.415
abc,179.94
abc,81.9
abc,140.616
abc,157.68
abc,167.8
abc,326.13
abc,236.376
abc,480
abc,154.6
abc,284.07
abc,555.06
abc,227.66376
abc,121.32
abc,111.75
abc,340.2585
abc,165.18
abc,225.6
abc,731.472
abc,223.5
abc,59.724
abc,313.95
abc,111.24
abc,422.5032
abc,480.69
abc,107.244
abc,186.912
abc,157.8
abc,410.22
abc,90.3
abc,115.96
abc,360.24
abc,303
abc,238.788
abc,141.696
abc,82.32
abc,333.78
abc,504.6
abc,207.35
abc,172.62
abc,455.664
abc,281.04
abc,340.62
abc,515.088
abc,302.376
abc,527.46
abc,724.104
abc,332.32
abc,479.97
abc,512.28
abc,100.32
abc,395.12
abc,277.8
abc,398.52
abc,165.9
abc,319.842
abc,136.59
abc,248.43
abc,266.4
abc,283.8
abc,763.929
abc,429.48
abc,168.24
abc,318.54
abc,218.034
abc,321.552
abc,419.89168
abc,185.52
abc,158.76
abc,156.222
abc,192.72
abc,129.76
abc,219.456
abc,369.856
abc,482.04
abc,1027.62
abc,249.72
abc,124.416
abc,339.3
abc,92
abc,461.484
abc,324.06
abc,276.15
abc,341.46
abc,290.336
abc,495.06
abc,321.3
abc,244.56
abc,289.8
abc,177
abc,652.68
abc,176.508
abc,342.08
abc,225.2952
abc,128.385
abc,258.75
abc,157.68
abc,226.2
abc,132.624
abc,264.512
abc,1629.27
abc,874.3635
abc,259.281
abc,341.991
abc,195.44832
abc,550.4
abc,382.9
abc,248.22
abc,125.1
abc,385.8
abc,202.2
abc,179
abc,332.94
abc,96.84
abc,200.66508
abc,250.65
abc,301.96
abc,1007.74048
abc,638.56032
abc,327.12
abc,131.85
abc,260.88
abc,324.921
abc,306.63
abc,441.609
abc,381.22
abc,282.4
abc,362.88
abc,342.72
abc,1055.457
abc,218.352
abc,291.136
abc,489.12
abc,256.44
