product_id,stock_quantity,low_stock_threshold
TEC-MA-10001330,121,20
TEC-MA-10001881,78,20
TEC-CO-10000771,36,20
TEC-PH-10004200,115,20
TEC-MA-10004116,69,20
TEC-STA-10000893,121,20
OFF-ST-10002561,64,20
OFF-AP-10003363,42,20
TEC-AC-10004221,56,20
TEC-PH-10000824,78,20
TEC-PH-10002713,92,20
FUR-IKE-10001539,70,20
TEC-AC-10003738,103,20
FUR-CH-10004669,111,20
OFF-ST-10000430,65,20
TEC-CO-10001271,81,20
OFF-AP-10000604,89,20
OFF-EN-10004424,114,20
OFF-ST-10003952,12,20
TEC-PH-10003752,96,20
FUR-TA-10002868,64,20
TEC-PH-10003572,89,20
OFF-AP-10004226,50,20
TEC-AC-10003569,46,20
FUR-BO-10000980,51,20
OFF-PA-10000588,50,20
FUR-BO-10004015,46,20
TEC-AC-10000763,10,20
TEC-HEW-10001056,118,20
TEC-MA-10002989,37,20
TEC-AC-10001486,50,20
TEC-CO-10004325,64,20
TEC-PH-10002200,57,20
TEC-PH-10004251,39,20
FUR-FU-10001468,118,20
TEC-PH-10001198,99,20
TEC-MA-10001016,64,20
FUR-OFF-10001132,55,20
TEC-MA-10000776,6,20
OFF-AP-10000828,104,20
OFF-HOO-10000335,56,20
TEC-CAN-10002363,116,20
FUR-CH-10003772,106,20
TEC-AC-10004591,66,20
OFF-ST-10004532,67,20
OFF-AP-10003032,50,20
TEC-PH-10001548,110,20
TEC-PH-10002922,72,20
OFF-ST-10004350,48,20
TEC-PH-10000497,70,20
OFF-BI-10001858,57,20
TEC-PH-10000611,100,20
TEC-MA-10002722,119,20
FUR-CH-10002610,36,20
OFF-PA-10001578,107,20
FUR-BO-10004878,99,20
FUR-FU-10004665,109,20
OFF-ST-10004976,101,20
TEC-PH-10001963,6,20
OFF-SU-10004791,96,20
FUR-FU-10004904,57,20
FUR-SAU-10000745,60,20
FUR-BO-10000728,6,20
TEC-AC-10003080,116,20
TEC-PH-10001299,89,20
FUR-CH-10003107,40,20
FUR-CH-10000438,69,20
TEC-CAN-10002843,56,20
OFF-BI-10003064,77,20
TEC-CO-10001580,49,20
TEC-PH-10000571,120,20
TEC-AC-10004753,94,20
FUR-BO-10001646,46,20
FUR-CH-10003696,83,20
FUR-CH-10000423,76,20
TEC-MA-10002195,72,20
TEC-PH-10004539,116,20
FUR-BO-10002133,79,20
OFF-PA-10002120,5,20
FUR-BO-10000734,64,20
TEC-MA-10004626,122,20
OFF-AP-10003717,64,20
OFF-AP-10002938,112,20
TEC-AC-10004595,40,20
TEC-PAN-10000092,101,20
OFF-ST-10002471,114,20
FUR-BO-10001387,41,20
TEC-CO-10003017,86,20
TEC-AC-10001410,48,20
TEC-CO-10004138,107,20
OFF-AP-10002882,49,20
TEC-CO-10003800,55,20
TEC-MA-10002780,69,20
OFF-EN-10004469,100,20
OFF-HAM-10004896,36,20
FUR-BO-10002679,69,20
FUR-BO-10000610,116,20
FUR-TA-10001095,16,20
TEC-PH-10001061,6,20
TEC-MA-10003251,116,20
TEC-PH-10003220,44,20
FUR-SAU-10003203,59,20
TEC-MA-10003400,100,20
FUR-BO-10004834,59,20
OFF-AP-10000977,88,20
OFF-AP-10003298,67,20
TEC-CO-10000263,70,20
TEC-PH-10003102,48,20
OFF-PA-10000418,99,20
TEC-AC-10001703,114,20
TEC-AC-10001745,88,20
OFF-SU-10001233,86,20
OFF-ROG-10001735,37,20
FUR-CH-10002044,75,20
OFF-EN-10004759,40,20
TEC-CAN-10002802,59,20
FUR-TA-10001664,47,20
OFF-AP-10002495,42,20
FUR-BO-10000666,7,20
TEC-MOT-10002689,102,20
OFF-AP-10001254,59,20
TEC-MA-10003624,113,20
TEC-AC-10004743,102,20
TEC-PH-10002222,79,20
TEC-AC-10002884,94,20
FUR-CH-10001891,46,20
FUR-CH-10001973,66,20
TEC-SHA-10000244,47,20
FUR-CH-10003861,65,20
TEC-PH-10004682,112,20
TEC-CO-10004125,54,20
FUR-TA-10003855,52,20
OFF-ST-10003293,15,20
TEC-PH-10002572,94,20
FUR-CH-10001465,97,20
OFF-ST-10000622,40,20
TEC-AC-10002533,66,20
TEC-PH-10000896,77,20
OFF-AP-10002670,16,20
FUR-BO-10003828,36,20
TEC-MA-10004452,94,20
TEC-CO-10003353,57,20
OFF-EN-10001454,117,20
TEC-STA-10001994,65,20
TEC-MA-10004424,39,20
FUR-TA-10004353,117,20
FUR-TA-10004050,68,20
OFF-AR-10000340,44,20
OFF-ST-10002164,123,20
TEC-PH-10002493,36,20
OFF-BI-10004318,45,20
FUR-BO-10003112,84,20
TEC-AC-10004068,65,20
FUR-BO-10002202,90,20
FUR-SAU-10004653,113,20
FUR-BO-10001501,107,20
OFF-ST-10003295,121,20
FUR-CH-10002468,117,20
OFF-ST-10001638,11,20
FUR-BO-10001619,55,20
FUR-FU-10003804,107,20
FUR-CH-10003875,62,20
OFF-KIT-10004515,96,20
FUR-BO-10002324,41,20
TEC-PH-10004085,114,20
OFF-ST-10004431,50,20
OFF-AR-10001570,38,20
OFF-ST-10003816,6,20
FUR-FU-10001674,74,20
OFF-EN-10004303,51,20
TEC-AC-10001664,86,20
FUR-CH-10000994,86,20
FUR-SAU-10003872,70,20
FUR-CH-10001220,72,20
FUR-FU-10000277,84,20
FUR-SAF-10002400,97,20
OFF-ST-10001526,97,20
TEC-AC-10004171,96,20
TEC-PH-10002075,18,20
TEC-CO-10001410,41,20
TEC-AC-10000863,61,20
TEC-PH-10002555,120,20
TEC-MA-10004323,48,20
TEC-PH-10001051,105,20
TEC-AC-10004752,120,20
OFF-SU-10002445,39,20
TEC-PAN-10002884,89,20
OFF-PA-10001905,36,20
FUR-CH-10004007,96,20
TEC-CAN-10004291,55,20
TEC-SHA-10001103,113,20
TEC-AC-10002649,55,20
OFF-AR-10000356,44,20
TEC-MA-10001290,121,20
OFF-AP-10000900,92,20
FUR-CH-10002439,73,20
FUR-CH-10002378,39,20
FUR-FU-10003609,99,20
OFF-BRE-10003443,15,20
OFF-AP-10002118,119,20
TEC-PH-10004655,124,20
FUR-TA-10001771,119,20
TEC-HP -10002603,7,20
FUR-BO-10000175,116,20
OFF-ST-10003206,79,20
TEC-CO-10001978,66,20
OFF-ST-10002510,70,20
FUR-TA-10002256,115,20
FUR-CH-10003009,94,20
TEC-CO-10002201,45,20
TEC-AC-10002218,97,20
TEC-PH-10002916,55,20
OFF-AP-10004919,86,20
TEC-HEW-10001908,89,20
FUR-BO-10001596,60,20
TEC-OKI-10004464,102,20
OFF-AP-10001049,68,20
TEC-SHA-10002753,86,20
TEC-CO-10003633,18,20
OFF-AR-10001533,116,20
FUR-FU-10000950,86,20
OFF-SU-10001791,63,20
TEC-CO-10003393,72,20
FUR-CH-10002224,76,20
OFF-LA-10004411,55,20
FUR-CH-10003499,76,20
OFF-FA-10004362,47,20
FUR-BO-10000711,98,20
FUR-CH-10001708,51,20
TEC-PH-10003303,43,20
OFF-AP-10000600,75,20
OFF-HAM-10004471,35,20
TEC-CO-10000407,36,20
FUR-FU-10001977,94,20
FUR-SAU-10002642,82,20
FUR-HAR-10002288,63,20
TEC-PH-10000599,44,20
FUR-TA-10002622,4,20
OFF-AR-10004215,12,20
TEC-CO-10000296,94,20
OFF-PA-10002369,55,20
TEC-AC-10004144,62,20
FUR-FU-10001086,109,20
TEC-MA-10004298,68,20
OFF-BRE-10001107,42,20
OFF-ST-10003409,93,20
TEC-PH-10003645,120,20
OFF-ROG-10003898,106,20
TEC-PH-10001362,83,20
FUR-BO-10003043,113,20
OFF-SU-10000925,51,20
FUR-BO-10003554,94,20
FUR-BO-10004899,121,20
OFF-SU-10004524,122,20
FUR-BO-10001967,79,20
TEC-AC-10000115,117,20
FUR-CH-10001347,103,20
FUR-FU-10000526,66,20
OFF-ST-10000299,14,20
FUR-FU-10001791,99,20
OFF-ST-10002070,121,20
OFF-EN-10003177,42,20
TEC-CO-10000560,111,20
OFF-ST-10001963,106,20
FUR-FU-10003553,121,20
OFF-ST-10003929,77,20
TEC-AC-10000394,35,20
FUR-BO-10002383,85,20
FUR-BO-10001969,58,20
FUR-BO-10004914,58,20
TEC-CO-10002601,51,20
FUR-CH-10004698,39,20
TEC-MA-10004985,6,20
OFF-SU-10002831,55,20
TEC-MA-10000002,92,20
OFF-PA-10003656,65,20
FUR-CH-10004863,45,20
TEC-PH-10004882,86,20
OFF-FA-10003717,17,20
TEC-CO-10003522,117,20
TEC-KON-10004774,41,20
OFF-ST-10000007,62,20
OFF-PA-10000036,85,20
TEC-PH-10001754,92,20
OFF-HAM-10003872,39,20
OFF-AP-10002229,39,20
FUR-BO-10003384,42,20
FUR-SAU-10004221,98,20
FUR-CH-10000604,44,20
FUR-CH-10001332,72,20
TEC-MA-10000345,115,20
OFF-ST-10003805,42,20
OFF-EN-10004793,59,20
FUR-CH-10004983,107,20
OFF-ST-10001290,100,20
OFF-BI-10003132,113,20
FUR-BO-10000699,84,20
FUR-BO-10001287,101,20
FUR-BO-10004399,3,20
OFF-SU-10002327,70,20
OFF-PA-10003333,102,20
OFF-KIT-10001040,112,20
OFF-AP-10000043,75,20
TEC-EPS-10003568,123,20
FUR-BO-10002325,96,20
OFF-AP-10002822,44,20
OFF-AP-10000510,55,20
FUR-TA-10004308,6,20
TEC-AC-10000596,46,20
FUR-BO-10004219,36,20
TEC-PH-10004601,47,20
FUR-BO-10000668,87,20
TEC-PH-10004120,66,20
FUR-FU-10002890,50,20
FUR-FU-10000067,66,20
TEC-PH-10002658,66,20
TEC-PH-10000286,45,20
TEC-PH-10002392,44,20
FUR-BO-10001555,17,20
FUR-CH-10004163,51,20
FUR-BO-10003546,74,20
FUR-TA-10003473,52,20
TEC-MA-10003493,89,20
FUR-CH-10004047,107,20
TEC-MA-10002910,59,20
TEC-PH-10001002,93,20
TEC-PH-10000365,112,20
TEC-CIS-10002986,123,20
FUR-BO-10004472,56,20
FUR-CH-10000807,64,20
TEC-PAN-10002756,118,20
FUR-SAF-10002757,119,20
FUR-DEF-10000572,78,20
TEC-CO-10003534,66,20
OFF-PA-10002218,85,20
OFF-AR-10002538,80,20
FUR-FU-10003192,55,20
OFF-FEL-10002867,66,20
FUR-CH-10003199,16,20
FUR-BO-10003272,73,20
FUR-BO-10002510,46,20
TEC-AC-10003659,81,20
FUR-CH-10003910,4,20
OFF-ST-10004638,55,20
TEC-MA-10001080,47,20
OFF-PA-10003359,55,20
OFF-EN-10004849,42,20
FUR-BO-10003159,80,20
FUR-IKE-10002894,41,20
TEC-AC-10002688,57,20
OFF-AR-10000293,109,20
TEC-CO-10004398,120,20
TEC-HP -10004149,56,20
OFF-AR-10003688,123,20
TEC-PH-10001574,56,20
OFF-PA-10000317,63,20
TEC-MA-10004421,47,20
OFF-AP-10003538,116,20
TEC-CO-10000821,4,20
TEC-PH-10004522,63,20
FUR-DAN-10003334,119,20
OFF-AP-10003972,113,20
FUR-BO-10002545,86,20
TEC-PH-10001900,61,20
TEC-PH-10001961,84,20
OFF-AP-10001504,113,20
TEC-PH-10004271,57,20
TEC-PH-10000237,122,20
TEC-CO-10001221,78,20
OFF-AP-10002476,111,20
FUR-TA-10002533,56,20
OFF-EN-10004604,77,20
TEC-PH-10004772,71,20
OFF-PA-10004287,95,20
FUR-FU-10001200,90,20
OFF-BI-10002628,37,20
TEC-OKI-10000616,97,20
FUR-BO-10004504,8,20
OFF-AR-10001535,5,20
TEC-HEW-10004937,57,20
OFF-CAM-10001141,63,20
FUR-BO-10004135,64,20
OFF-EN-10000128,73,20
FUR-BO-10003793,59,20
TEC-AC-10004814,42,20
TEC-CO-10000137,92,20
FUR-CH-10004065,50,20
TEC-AC-10000110,106,20
FUR-TA-10004584,35,20
OFF-ST-10000990,39,20
OFF-AR-10004744,37,20
OFF-ST-10002220,99,20
OFF-PA-10003640,38,20
FUR-TA-10001433,98,20
FUR-BO-10001641,123,20
OFF-FA-10001953,44,20
TEC-MA-10003986,55,20
TEC-CO-10002404,80,20
TEC-MA-10003170,9,20
OFF-AP-10004841,61,20
OFF-ST-10001010,100,20
FUR-CH-10000843,75,20
OFF-BI-10004534,47,20
OFF-AR-10000603,43,20
TEC-CO-10000594,70,20
OFF-ST-10004489,120,20
FUR-CH-10004993,124,20
FUR-HAR-10001792,92,20
FUR-CH-10000953,88,20
OFF-ST-10004972,46,20
OFF-BI-10003633,115,20
OFF-FA-10003703,112,20
TEC-AC-10001552,16,20
TEC-MA-10000418,68,20
FUR-BO-10001524,87,20
TEC-CO-10001166,54,20
FUR-FU-10003451,109,20
TEC-PH-10001944,50,20
OFF-AP-10000545,5,20
TEC-AC-10000483,104,20
FUR-FU-10003960,90,20
FUR-FU-10000541,117,20
FUR-FU-10004158,92,20
OFF-PA-10002520,38,20
TEC-MA-10002389,38,20
OFF-EN-10003176,54,20
FUR-CH-10002316,44,20
OFF-EN-10003360,58,20
OFF-SU-10002900,60,20
TEC-CO-10002617,71,20
TEC-CO-10000338,119,20
TEC-CO-10002550,88,20
FUR-BO-10001326,55,20
TEC-AC-10000861,108,20
OFF-ST-10002424,72,20
FUR-DAN-10001993,80,20
FUR-HAR-10002697,38,20
TEC-MA-10000232,94,20
TEC-MA-10004933,11,20
TEC-CO-10001391,79,20
TEC-PH-10003348,54,20
TEC-AC-10003711,51,20
OFF-AR-10003613,105,20
OFF-ST-10001026,38,20
OFF-EN-10002263,48,20
FUR-TA-10000849,37,20
TEC-CO-10004468,122,20
OFF-ST-10002720,7,20
OFF-ST-10002240,114,20
FUR-CH-10004600,92,20
OFF-ST-10004050,89,20
TEC-MA-10002931,38,20
FUR-FU-10000163,58,20
FUR-BO-10004312,68,20
OFF-XER-10000566,64,20
TEC-CO-10002681,116,20
TEC-PH-10001063,53,20
FUR-CH-10000432,65,20
TEC-PH-10001614,14,20
OFF-EN-10002230,94,20
OFF-SU-10001698,53,20
FUR-BO-10003559,83,20
TEC-PH-10000810,97,20
TEC-PAN-10004279,117,20
OFF-HOO-10001987,56,20
OFF-SU-10000047,58,20
OFF-EN-10004742,110,20
OFF-SU-10003544,64,20
TEC-MA-10002193,92,20
OFF-ST-10002176,65,20
FUR-BO-10000071,98,20
OFF-ST-10001758,53,20
FUR-CH-10002872,82,20
OFF-BI-10001305,79,20
OFF-ST-10001440,89,20
FUR-CH-10000068,89,20
FUR-IKE-10002147,52,20
TEC-MA-10003112,97,20
TEC-AC-10004992,6,20
OFF-ST-10001073,81,20
TEC-AC-10002001,109,20
FUR-SAF-10000085,91,20
TEC-SHA-10004874,14,20
OFF-ST-10000505,79,20
TEC-PH-10004297,67,20
OFF-PA-10002499,51,20
FUR-FU-10003577,104,20
TEC-CAN-10001256,38,20
FUR-BO-10003086,54,20
OFF-ST-10001776,81,20
TEC-PH-10004235,49,20
FUR-TA-10001539,104,20
TEC-HP -10003248,81,20
TEC-HEW-10000930,112,20
TEC-OKI-10002736,109,20
FUR-FU-10003939,43,20
FUR-BO-10000362,124,20
OFF-PA-10002652,50,20
TEC-PH-10001183,7,20
TEC-MA-10002998,95,20
FUR-FU-10000306,44,20
TEC-SAN-10001506,84,20
FUR-BO-10002975,37,20
FUR-CH-10002768,111,20
OFF-SU-10003355,104,20
TEC-CO-10004191,115,20
FUR-BO-10002300,85,20
FUR-SAF-10004525,53,20
TEC-BRO-10003380,76,20
OFF-ACM-10001704,69,20
FUR-CH-10002693,80,20
TEC-CO-10000388,60,20
FUR-FU-10002549,103,20
TEC-MA-10002633,98,20
OFF-FA-10001957,71,20
OFF-AR-10000814,118,20
TEC-CO-10003142,83,20
FUR-BO-10000636,7,20
TEC-AC-10004813,12,20
FUR-CH-10003844,98,20
TEC-CO-10000222,39,20
OFF-AP-10002608,104,20
FUR-FU-10000483,124,20
FUR-IKE-10003015,38,20
TEC-KON-10002194,73,20
OFF-SU-10004048,69,20
OFF-ST-10002873,35,20
OFF-AR-10004961,58,20
TEC-AC-10001032,91,20
OFF-SU-10003046,104,20
TEC-APP-10003032,75,20
FUR-FU-10001691,88,20
TEC-PH-10003580,80,20
FUR-CH-10001039,94,20
OFF-FIS-10000670,94,20
TEC-MA-10000110,91,20
OFF-PA-10003320,65,20
OFF-PA-10001815,118,20
TEC-NOK-10001070,10,20
TEC-SHA-10001976,123,20
TEC-SHA-10003039,70,20
TEC-MA-10001139,119,20
OFF-AR-10000538,64,20
TEC-MA-10001726,58,20
TEC-MA-10001831,64,20
TEC-MA-10003975,120,20
OFF-ST-10001034,41,20
TEC-PH-10004667,69,20
TEC-MA-10004902,89,20
TEC-CO-10004267,48,20
FUR-CH-10002817,44,20
OFF-PA-10003868,114,20
FUR-TA-10001531,18,20
TEC-BRO-10001938,88,20
TEC-AC-10002815,123,20
OFF-SU-10004435,111,20
TEC-CO-10001264,104,20
FUR-BO-10003007,78,20
OFF-LA-10001194,11,20
OFF-SU-10002135,79,20
TEC-CAN-10002337,90,20
TEC-AC-10000376,118,20
OFF-ST-10000952,116,20
FUR-CH-10003836,91,20
TEC-CAN-10004556,55,20
TEC-PH-10002816,102,20
OFF-ST-10002706,84,20
OFF-BI-10000621,67,20
TEC-PH-10003361,41,20
OFF-SU-10004401,104,20
FUR-BO-10003913,49,20
FUR-CH-10003123,116,20
TEC-CO-10002571,66,20
FUR-CH-10002743,109,20
FUR-IKE-10003682,54,20
OFF-AP-10001271,122,20
FUR-ELD-10003131,49,20
OFF-AP-10003007,82,20
OFF-AP-10002472,9,20
TEC-PH-10000720,55,20
OFF-ST-10000123,76,20
OFF-HAM-10000430,60,20
OFF-PA-10002725,48,20
OFF-AP-10004233,91,20
FUR-BO-10003965,71,20
TEC-BRO-10002345,92,20
TEC-EPS-10000774,55,20
FUR-CH-10002924,4,20
FUR-CH-10002574,103,20
FUR-BO-10003660,37,20
OFF-AP-10002041,121,20
TEC-CO-10004481,124,20
TEC-MA-10003280,71,20
OFF-CUI-10003409,122,20
OFF-LA-10000793,83,20
TEC-PH-10000647,53,20
FUR-FU-10002379,123,20
TEC-PH-10004680,119,20
OFF-BI-10000725,18,20
FUR-BO-10000155,46,20
TEC-PH-10004509,95,20
OFF-SU-10000969,75,20
TEC-PAN-10001172,67,20
TEC-CO-10000915,84,20
TEC-PH-10003535,102,20
TEC-PH-10000922,105,20
FUR-CH-10002053,120,20
OFF-ST-10004855,67,20
OFF-ST-10001418,115,20
TEC-PH-10000960,58,20
OFF-PA-10001223,95,20
TEC-AC-10004571,95,20
FUR-FU-10003619,62,20
FUR-BO-10001519,92,20
FUR-HON-10000344,77,20
TEC-AC-10002308,75,20
OFF-ST-10000242,73,20
FUR-RUB-10004036,120,20
TEC-CO-10004985,3,20
TEC-MA-10004249,51,20
OFF-AR-10002745,104,20
TEC-MA-10003361,104,20
TEC-PH-10002443,4,20
TEC-PH-10001071,99,20
FUR-CH-10002093,108,20
FUR-SAF-10000545,119,20
FUR-NOV-10004003,39,20
TEC-PH-10002251,36,20
FUR-BO-10003563,56,20
FUR-BO-10001860,91,20
TEC-AC-10001314,100,20
TEC-MA-10001832,108,20
TEC-PH-10001921,50,20
FUR-CH-10001153,85,20
TEC-AC-10000450,73,20
TEC-PH-10000037,120,20
OFF-AR-10003554,110,20
OFF-PA-10000482,122,20
FUR-BAR-10000831,17,20
FUR-FU-10004306,74,20
TEC-BEL-10003985,72,20
TEC-PH-10003960,94,20
OFF-BI-10000051,93,20
TEC-PH-10000289,44,20
TEC-CO-10001501,98,20
TEC-PH-10002624,97,20
FUR-CH-10003833,83,20
FUR-FU-10003036,98,20
FUR-CH-10003355,66,20
TEC-BRO-10001852,41,20
TEC-PH-10000373,55,20
FUR-CH-10004101,54,20
OFF-NOV-10002258,60,20
TEC-AC-10000271,102,20
TEC-CO-10000266,120,20
TEC-PH-10002904,49,20
TEC-MEM-10004524,119,20
TEC-PH-10000577,17,20
OFF-ST-10002263,8,20
OFF-SU-10003072,48,20
OFF-EN-10004677,61,20
FUR-CH-10003606,74,20
TEC-PH-10001700,92,20
FUR-SAF-10001136,62,20
TEC-AC-10001405,60,20
FUR-BO-10004404,97,20
TEC-APP-10004464,100,20
FUR-CH-10002932,59,20
TEC-PH-10000072,37,20
FUR-BO-10000330,106,20
OFF-ST-10003716,78,20
OFF-AP-10001469,76,20
FUR-TA-10000789,40,20
OFF-AR-10001708,73,20
TEC-HEW-10001710,86,20
TEC-PH-10003877,57,20
TEC-CO-10000956,123,20
OFF-BI-10004250,84,20
TEC-CO-10001674,13,20
TEC-CAN-10001789,53,20
OFF-AP-10002536,103,20
FUR-BO-10004423,85,20
OFF-PA-10000100,45,20
TEC-MA-10002694,46,20
TEC-STA-10002286,108,20
TEC-MA-10000461,42,20
OFF-ST-10001954,58,20
OFF-ST-10002743,75,20
FUR-SAF-10002940,70,20
FUR-BO-10004459,119,20
TEC-AC-10004094,106,20
TEC-AC-10000499,89,20
FUR-BUS-10000984,11,20
TEC-OKI-10003050,81,20
TEC-PH-10001805,49,20
OFF-ST-10001458,82,20
OFF-AP-10000023,116,20
OFF-BI-10004593,76,20
FUR-BO-10004032,14,20
TEC-PH-10004888,118,20
OFF-AP-10003210,104,20
OFF-AP-10004274,46,20
FUR-HON-10000722,36,20
TEC-CO-10001425,41,20
TEC-HP -10004082,114,20
OFF-SU-10003252,37,20
OFF-AP-10002128,37,20
OFF-EN-10000940,61,20
OFF-ST-10004597,74,20
FUR-CH-10000528,67,20
OFF-AP-10004515,35,20
TEC-AC-10000540,42,20
FUR-CH-10004218,66,20
FUR-BO-10001155,82,20
OFF-ELD-10000845,38,20
TEC-CO-10001937,104,20
OFF-PA-10000878,53,20
TEC-PH-10000342,66,20
OFF-AR-10000937,11,20
TEC-OKI-10001385,46,20
FUR-FU-10003930,45,20
OFF-PA-10004640,80,20
TEC-MA-10001731,50,20
OFF-SU-10000283,35,20
FUR-BO-10002981,97,20
OFF-SU-10000452,55,20
TEC-AC-10003626,64,20
TEC-CIS-10003017,15,20
FUR-CH-10002226,68,20
TEC-PH-10002601,38,20
FUR-BO-10003589,62,20
OFF-AP-10001402,93,20
OFF-AP-10004972,61,20
FUR-SAF-10000351,103,20
TEC-AC-10000530,59,20
FUR-CH-10001203,37,20
TEC-CO-10001571,102,20
TEC-CIS-10002259,59,20
OFF-ST-10000872,6,20
FUR-BO-10002378,68,20
FUR-BO-10000002,60,20
TEC-MA-10003682,39,20
FUR-CH-10002780,95,20
FUR-FU-10001410,43,20
TEC-MA-10001811,84,20
OFF-ST-10004346,40,20
OFF-ST-10004236,117,20
TEC-MOT-10001178,94,20
TEC-AC-10001106,78,20
FUR-FU-10000913,45,20
FUR-FU-10000946,100,20
TEC-PH-10003927,81,20
OFF-AP-10001018,107,20
FUR-BO-10001608,119,20
TEC-CIS-10001661,122,20
OFF-EN-10000069,120,20
TEC-AC-10003989,37,20
OFF-ACM-10001587,110,20
OFF-AP-10001931,14,20
FUR-FU-10001471,64,20
OFF-AR-10002135,124,20
TEC-PH-10003513,55,20
OFF-AP-10000172,14,20
TEC-AC-10001765,124,20
FUR-TA-10002530,96,20
OFF-SU-10001173,67,20
FUR-BO-10003631,119,20
TEC-CO-10001589,69,20
FUR-BO-10003904,86,20
FUR-BO-10000120,68,20
TEC-CO-10001725,75,20
FUR-CH-10003808,85,20
TEC-PH-10003796,81,20
FUR-CH-10001854,116,20
FUR-ELD-10004384,92,20
FUR-FU-10000468,109,20
TEC-AC-10003422,91,20
FUR-RUB-10001484,57,20
OFF-FEL-10001261,18,20
OFF-SU-10000817,56,20
FUR-CH-10004082,51,20
TEC-PH-10003954,103,20
FUR-FU-10000815,45,20
TEC-AC-10001611,49,20
OFF-BI-10001973,69,20
TEC-PH-10002647,67,20
OFF-ST-10001752,118,20
OFF-PA-10001085,50,20
OFF-EN-10002891,68,20
TEC-AC-10001616,100,20
OFF-ST-10001753,74,20
OFF-EN-10001136,62,20
FUR-CH-10000969,81,20
TEC-AC-10000398,73,20
FUR-FU-10003273,104,20
TEC-SAN-10004424,107,20
TEC-PH-10002218,54,20
OFF-ST-10003089,14,20
FUR-CH-10003440,3,20
TEC-HP -10002307,106,20
OFF-FA-10003897,121,20
FUR-CH-10000790,97,20
TEC-CO-10003268,101,20
TEC-AC-10002881,38,20
FUR-CH-10000988,92,20
TEC-CAN-10000932,59,20
TEC-AC-10002145,81,20
FUR-CH-10002335,72,20
OFF-BI-10004227,49,20
TEC-CO-10003007,97,20
TEC-PH-10004263,55,20
FUR-TA-10001237,91,20
TEC-AC-10001197,87,20
FUR-DAN-10003011,80,20
TEC-KON-10000562,48,20
OFF-AP-10003800,110,20
FUR-CH-10004009,51,20
TEC-AC-10002852,73,20
FUR-BO-10004340,11,20
FUR-CH-10002927,111,20
OFF-AP-10001394,113,20
TEC-KON-10002034,116,20
FUR-HON-10001847,40,20
FUR-BO-10004075,57,20
OFF-EN-10003785,93,20
FUR-CH-10003760,80,20
FUR-BO-10003668,72,20
TEC-PH-10000215,48,20
TEC-CO-10002089,106,20
TEC-PH-10003405,96,20
OFF-ST-10001941,69,20
FUR-CH-10002991,53,20
FUR-FU-10001746,16,20
OFF-LA-10004137,112,20
TEC-CAN-10004913,118,20
FUR-RUB-10000501,59,20
TEC-MOT-10000851,74,20
FUR-FU-10002614,122,20
OFF-SU-10002934,16,20
OFF-PA-10003134,60,20
OFF-STI-10002245,121,20
OFF-SU-10000198,56,20
TEC-MA-10001305,82,20
FUR-FU-10000612,117,20
FUR-CH-10002890,85,20
TEC-CO-10004143,37,20
OFF-BI-10004519,76,20
TEC-LOG-10004917,53,20
FUR-FU-10001246,107,20
TEC-PH-10001884,62,20
TEC-MA-10003998,118,20
OFF-SU-10003130,79,20
OFF-AP-10001559,105,20
OFF-AP-10004453,112,20
FUR-BO-10001452,97,20
FUR-FU-10004281,107,20
OFF-SU-10002363,53,20
TEC-MA-10003329,81,20
TEC-PH-10002663,6,20
FUR-CH-10000666,48,20
FUR-DAN-10002314,72,20
TEC-AC-10001666,87,20
FUR-FU-10003500,95,20
FUR-CH-10004289,70,20
OFF-SU-10004283,74,20
TEC-CO-10002110,115,20
TEC-PH-10004503,64,20
OFF-LA-10002325,11,20
TEC-AC-10001754,98,20
OFF-AP-10001335,67,20
FUR-ADV-10000600,86,20
OFF-ST-10003811,123,20
TEC-HP -10004801,48,20
OFF-SU-10001592,109,20
OFF-ST-10002276,87,20
TEC-PH-10002310,93,20
FUR-BUS-10004854,112,20
TEC-NOK-10000784,75,20
FUR-FU-10000705,6,20
OFF-EN-10001434,102,20
TEC-CO-10004185,42,20
FUR-FU-10003512,36,20
OFF-HAM-10004805,120,20
OFF-EN-10004212,75,20
TEC-CO-10003992,89,20
OFF-EN-10001712,50,20
FUR-BO-10003894,96,20
TEC-HEW-10000839,82,20
TEC-OKI-10003433,64,20
TEC-CAN-10000030,46,20
OFF-AP-10003577,69,20
FUR-CH-10004609,45,20
OFF-AR-10001508,98,20
OFF-ST-10002822,84,20
OFF-ST-10002460,119,20
OFF-AR-10001291,55,20
FUR-FU-10000368,103,20
OFF-EN-10004491,82,20
FUR-NOV-10002333,6,20
OFF-ST-10000917,101,20
OFF-SU-10000650,78,20
OFF-SU-10002710,67,20
OFF-PA-10003556,7,20
FUR-CH-10003514,107,20
TEC-AC-10004001,95,20
TEC-PH-10003995,43,20
TEC-CO-10004171,102,20
OFF-EN-10003547,69,20
OFF-ST-10001469,115,20
TEC-HP -10000464,122,20
TEC-CO-10002493,99,20
OFF-EN-10002955,42,20
OFF-PA-10003823,79,20
TEC-MOT-10001196,121,20
OFF-ST-10003741,81,20
FUR-CH-10001317,74,20
TEC-NOK-10001319,110,20
TEC-AC-10004557,88,20
FUR-OFF-10004495,14,20
OFF-ELD-10004324,80,20
TEC-BRO-10000381,81,20
FUR-DAN-10004940,49,20
TEC-PH-10000297,53,20
