ds,y,Predicted Sales
2012-11-26,6162.062,13193.359317999655
2012-11-27,10679.3206,13226.834408478064
2012-11-28,13772.07346,12692.101508700396
2012-11-29,10128.2258,12955.057112263956
2012-11-30,9337.1456,13224.47885075331
2012-12-01,15573.4269,7735.429334016915
2012-12-02,282.348,3222.3225082948225
2012-12-03,22906.4414,12596.441475009984
2012-12-04,16801.13678,12726.313858620802
2012-12-05,6986.34436,12296.835269368557
2012-12-06,11697.425,12675.720927023787
2012-12-07,11723.7461,13065.140983985491
2012-12-08,4077.124,7674.549599742256
2012-12-09,2455.9500000000003,3260.134647880151
2012-12-10,8745.13128,12778.346037904215
2012-12-11,12184.6973,13006.417940717582
2012-12-12,7409.1392,12658.793719737896
2012-12-13,16506.5184,13105.303442854009
2012-12-14,5520.3778,13542.431753510236
2012-12-15,11397.998,8155.556587056471
2012-12-16,2137.68,3724.756690284374
2012-12-17,13440.209,13254.304719377456
2012-12-18,7509.477,13433.264577297858
2012-12-19,22433.19732,13009.165233443538
2012-12-20,20077.66394,13357.808981450606
2012-12-21,10490.67876,13674.081648945596
2012-12-22,5545.725,8123.502098737482
2012-12-23,606.02,3514.2850716905846
2012-12-24,15731.13084,12902.691658291244
2012-12-25,21570.6031,12893.597946797852
2012-12-26,16941.769519999998,12271.317343476032
2012-12-27,15327.6531,12420.944484043603
2012-12-28,14815.1683,12538.62172463797
2012-12-29,1870.5078,6772.324335450848
2012-12-30,4823.094,1960.1165530650092
2012-12-31,10668.5844,11211.311981658524
2013-01-01,9369.153,11046.982102004227
2013-01-02,11613.8956,10287.912552474485
2013-01-03,5790.969,10327.485548647806
2013-01-04,16266.57344,10361.422939030886
2013-01-05,5795.9995,4517.844386050912
2013-01-06,98.96,-338.22992735992017
2013-01-07,12466.376,8952.1593423529
2013-01-08,6649.573,8822.440565519793
2013-01-09,4550.418,8125.694037346651
2013-01-10,7617.9429,8259.17439770601
2013-01-11,4942.5665,8413.63801667702
2013-01-12,7543.6876,2692.7854678420304
2013-01-13,46.116,-2015.8770992592729
2013-01-14,2583.10538,7491.988780280649
2013-01-15,7600.389999999999,7558.210009798575
2013-01-16,4987.9172,7064.608701507742
2013-01-17,3968.6696,7409.251716375245
2013-01-18,7588.74316,7775.4371346257
2013-01-19,5773.737999999999,2240.5815013687884
2013-01-20,2252.55,-2286.515470822322
2013-01-21,11124.019,7443.371655358757
2013-01-22,6085.718,7680.68650525643
2013-01-23,5145.696,7336.9137512866655
2013-01-24,2210.3428,7812.530354604131
2013-01-25,8421.979000000001,8285.609896416434
2013-01-26,1176.5256,2810.09149621356
2013-01-27,1290.42,-1680.617780034088
2013-01-28,12537.8485,8111.334865342071
2013-01-29,9020.703,8349.056295350005
2013-01-30,6866.5544,7977.975805401636
2013-01-31,7798.7572,8405.374133075666
2013-02-01,3303.96156,8808.494112851497
2013-02-02,11259.02264,3222.086680709331
2013-02-03,1204.71,-1391.747385123662
2013-02-04,1414.609,8317.246204386085
2013-02-05,18217.84608,8428.191966081022
2013-02-06,8925.3719,7923.35330231196
2013-02-07,8287.905,8219.149380564328
2013-02-08,9333.5721,8493.724822590186
2013-02-09,5124.833,2763.733095183918
2013-02-10,997.719,-1979.5999947038329
2013-02-11,8821.35362,7666.148709135128
2013-02-12,6532.916,7695.238190357251
2013-02-13,3511.6102,7125.261992016443
2013-02-14,5786.87468,7379.6982227766875
2013-02-15,3596.835,7634.997681853829
2013-02-16,3844.527,1886.67649438386
2013-02-18,12446.434,6880.938026506354
2013-02-19,7327.4245,6979.984625783375
2013-02-20,4248.398,6497.823163377936
2013-02-21,4173.247,6861.0911161337
2013-02-22,8363.59,7240.768341597283
2013-02-23,1928.082,1607.6724334077344
2013-02-25,5845.52872,6917.937445912299
2013-02-26,5315.825,7172.232929735291
2013-02-27,15505.1614,6842.57732379962
2013-02-28,1922.293,7357.376252568041
2013-03-01,6597.06804,7881.313698616053
2013-03-02,7286.518,2360.260701307682
2013-03-03,444.8958,-2143.58024273221
2013-03-04,15417.512,7912.821296035444
2013-03-05,8917.34268,8254.116350773362
2013-03-06,6954.35032,7990.126160185502
2013-03-07,3656.2319,8553.315089931764
2013-03-08,9786.367,9104.712725186715
2013-03-09,2424.0645600000003,3568.16155118182
2013-03-10,635.6,-968.2323350345738
2013-03-11,18502.21736,9088.2843111836
2013-03-12,5184.498,9375.871908983656
2013-03-13,11326.8795,9038.906410450732
2013-03-14,11487.989,9516.977496658525
2013-03-15,6026.35208,9970.323016760669
2013-03-16,3828.16,4303.334692744898
2013-03-17,35.34,-367.713719118169
2013-03-18,7049.69856,9601.567950520901
2013-03-19,8508.0787,9764.255030372753
2013-03-20,8830.2609,9300.310777596638
2013-03-21,4664.94124,9657.031565715852
2013-03-22,2700.9167,9993.979004387907
2013-03-23,9343.8875,4195.76521643099
2013-03-24,193.24,-593.89006579707
2013-03-25,6929.8997,9319.927975665578
2013-03-26,3764.6951,9403.735720439765
2013-03-27,8676.10938,8871.355145262549
2013-03-28,3555.3726,9175.814060088187
2013-03-29,10828.672,9473.857899539871
2013-03-30,4669.2935,3628.074169886252
2013-03-31,367.578,-1192.6573836705172
2013-04-01,5679.585,8754.838653751103
2013-04-02,10219.9645,8848.337413985662
2013-04-03,5294.4016,8333.474269796361
2013-04-04,3970.899,8667.149299066468
2013-04-05,8882.754500000001,9001.660679484168
2013-04-06,3030.1485,3176.2020280467345
2013-04-07,2496.13,-1616.2695365722946
2013-04-08,7426.4559,8414.90150972262
2013-04-09,10098.59432,8558.27680829809
2013-04-10,6461.4648,8091.137965028038
2013-04-11,3486.196,8474.38325732174
2013-04-12,8453.2346,8856.262517606572
2013-04-13,3538.985,3053.220038768228
2013-04-14,1176.06,-1716.8528995323247
2013-04-15,6550.78132,8385.210071278734
2013-04-16,7757.19348,8559.92003815066
2013-04-17,13408.671,8117.456193094115
2013-04-18,7217.33408,8524.010416834468
2013-04-19,5935.0134,8925.080128979904
2013-04-20,5387.88944,3115.6154363350097
2013-04-22,2692.2856,8485.83018747175
2013-04-23,8133.48504,8667.63630920147
2013-04-24,3658.22,8228.876187091699
2013-04-25,9208.55802,8641.621279218845
2013-04-26,10916.00614,9049.017473967428
2013-04-27,2222.706,3224.7350955483566
2013-04-29,3897.4987,8629.752139686685
2013-04-30,10620.8009,8823.201651604133
2013-05-01,11486.8388,8396.34815222429
2013-05-02,1993.9131,8826.617040498335
2013-05-03,10906.3059,9254.199831238477
2013-05-04,7506.0037,3430.836777721056
2013-05-05,1605.4199999999998,-1347.8501954079586
2013-05-06,6345.916200000001,8905.102425758374
2013-05-07,9004.9013,9127.632863367784
2013-05-08,11563.1095,8729.50879171872
2013-05-09,6235.9187,9193.041837940336
2013-05-10,8156.05,9655.102041825283
2013-05-11,6436.862,3845.24401331151
2013-05-12,436.834,-915.5727480936218
2013-05-13,3520.26,9408.376451973252
2013-05-14,10354.08486,9667.087199594782
2013-05-15,8747.5656,9303.203562015417
2013-05-16,14928.2762,9804.195442111662
2013-05-17,8981.65684,10303.946785522541
2013-05-18,2135.17784,4510.201671764313
2013-05-19,832.8,-230.3539808852933
2013-05-20,4217.01962,10167.140938725484
2013-05-21,10407.966,10465.073463436716
2013-05-22,9609.7165,10139.23038099908
2013-05-23,4886.85586,10682.413923960547
2013-05-24,22700.50344,11225.582370228647
2013-05-25,3839.1047,5454.5988669645885
2013-05-26,1364.89,741.6623279589737
2013-05-27,11794.5539,11220.407347031545
2013-05-28,17001.1588,11565.09967490147
2013-05-29,14578.93724,11284.012511666728
2013-05-30,12983.5511,11874.49331411949
2013-05-31,15936.413,12463.675973399799
2013-06-01,8286.255,6714.5575595380205
2013-06-02,1710.822,2023.8089836633656
2013-06-03,11974.78,12572.776597034293
2013-06-04,18446.54674,12946.561082224316
2013-06-05,19053.6998,12684.93723861885
2013-06-06,10820.2138,13288.91401424859
2013-06-07,20571.80336,13881.060063457082
2013-06-08,8766.2973,8100.948492892383
2013-06-09,449.67,3369.384232245322
2013-06-10,21924.19572,13915.339760594752
2013-06-11,23931.94808,14234.944079566716
2013-06-12,15274.13606,13899.965750422309
2013-06-13,18579.1949,14415.878039673626
2013-06-14,17450.4206,14901.801127213781
2013-06-15,13960.01572,8975.30899476151
2013-06-16,1241.248,4083.058257032992
2013-06-17,20476.8394,14503.633432738314
2013-06-18,20791.1896,14646.412319814033
2013-06-19,10296.5126,14117.570197464396
2013-06-20,10392.9283,14429.60034036483
2013-06-21,11388.29308,14700.816637320997
2013-06-22,3666.708,8529.461191437691
2013-06-23,2961.438,3390.6695652364488
2013-06-24,24123.81282,13615.158483253077
2013-06-25,22756.9316,13527.900281188086
2013-06-26,12466.334,12771.58263915556
2013-06-27,17975.07866,12867.522174897287
2013-06-28,16550.22176,12934.670460072952
2013-06-29,5627.047,6552.972238405196
2013-06-30,4605.03,1226.6254404935569
2013-07-01,9508.07888,11338.579499350513
2013-07-02,10953.62664,11128.997964076048
2013-07-03,9431.70904,10276.164616125288
2013-07-04,6050.2232,10308.793291292113
2013-07-05,5129.5397,10344.552962676407
2013-07-06,5712.55404,3942.704653574305
2013-07-07,51.52,-1366.3037343946828
2013-07-08,16834.878,8849.522747710767
2013-07-09,5904.4355,8742.038236520622
2013-07-10,10176.856,8021.3786780025575
2013-07-11,11002.6448,8219.745150690833
2013-07-12,10501.20672,8449.530617010201
2013-07-13,2029.715,2245.321479337599
2013-07-14,2441.02352,-2840.0855782472813
2013-07-15,10978.83828,7670.624735241835
2013-07-16,10726.3773,7837.531240958311
2013-07-17,5669.85686,7399.493536647444
2013-07-18,4888.334,7889.479829009978
2013-07-19,7928.4999,8412.357442856792
2013-07-20,7852.508,2476.3106024587846
2013-07-21,89.95,-2344.680967685019
2013-07-22,14716.4437,8471.441317508388
2013-07-23,8701.27792,8893.005914293433
2013-07-24,4495.121,8688.222392482881
2013-07-25,15506.9149,9392.03920795814
2013-07-26,11296.7505,10103.56981181986
2013-07-27,977.52,4306.885606933384
2013-07-28,716.7330000000001,-400.0966082004241
2013-07-29,7271.4761,10552.580299258474
2013-07-30,5760.467,11044.978672899859
2013-07-31,6623.8725,10878.391212887553
2013-08-01,15739.88888,11593.644607179549
2013-08-02,9884.04422,12288.073227228128
2013-08-03,4220.29,6425.598209409308
2013-08-04,3406.9704,1631.9379684705257
2013-08-05,6754.5477,12528.631227376673
2013-08-06,12377.637,12910.891302807244
2013-08-07,12677.57344,12616.183273486915
2013-08-08,6508.44688,13193.905871808616
2013-08-09,9095.2398,13741.862057825112
2013-08-10,4810.348,7705.584157202654
2013-08-11,943.506,2739.8403801086283
2013-08-12,18109.25496,13518.469705107222
2013-08-13,15315.0775,13752.023827845813
2013-08-14,9339.94,13313.80721774018
2013-08-15,18846.98,13760.959885556163
2013-08-16,19199.20472,14190.459004141168
2013-08-17,3204.735,8027.7345189480375
2013-08-18,24.072,2954.5249810790406
2013-08-19,13954.55488,13694.584919168581
2013-08-20,11053.138,13871.180683573053
2013-08-21,14644.5053,13390.66338607346
2013-08-22,20914.6812,13815.024407885845
2013-08-23,10338.4369,14237.499904464645
2013-08-24,15632.6933,8060.546851523592
2013-08-25,375.456,2990.114531022924
2013-08-26,9247.405,13797.285502576495
2013-08-27,21351.4685,14015.679810714655
2013-08-28,11947.6502,13582.607436281081
2013-08-29,9017.61244,14063.134391226396
2013-08-30,8131.03264,14545.318498740631
2013-08-31,9422.3985,8407.564421586076
2013-09-01,365.308,3379.3194022419134
2013-09-02,12374.2472,14278.646669487931
2013-09-03,22431.6059,14549.527529786941
2013-09-04,14181.08688,14160.574235681846
2013-09-05,17986.4125,14680.579878086037
2013-09-06,14405.467,15193.352065695351
2013-09-07,2432.237,9054.408230244304
2013-09-08,1058.2104,4018.0529498207584
2013-09-09,15472.0449,14950.8385805913
2013-09-10,16155.07586,15208.718924634024
2013-09-11,12800.8402,14793.276525841022
2013-09-12,17038.4505,15278.712029235161
2013-09-13,12952.54494,15746.23432047085
2013-09-14,20747.764,9530.22463564032
2013-09-15,1840.928,4410.986504656133
2013-09-16,20816.3305,15305.757612782932
2013-09-17,16186.4583,15482.652196674799
2013-09-18,6126.71094,14977.588494769823
2013-09-19,21465.1807,15371.185790491521
2013-09-20,23853.26708,15742.699027466084
2013-09-21,14390.61452,9404.653415345572
2013-09-22,164.61,4165.294495080853
2013-09-23,4632.708,14993.763167324048
2013-09-24,14077.28,15068.210545269596
2013-09-25,18285.9016,14459.799275453399
2013-09-26,17363.49584,14755.541685445474
2013-09-27,11984.1713,15032.536648550995
2013-09-28,7035.8718,8581.535671588545
2013-09-29,997.918,3238.2328615818315
2013-09-30,16996.50382,14023.435885570249
2013-10-01,7366.253,14025.100684513318
2013-10-02,11091.91576,13349.416645969724
2013-10-03,26325.29798,13589.591617692033
2013-10-04,12945.0904,13820.392333326967
2013-10-05,10810.0834,7310.6388133799655
2013-10-06,72.9204,1923.3267606976708
2013-10-07,7622.66046,12730.78304862767
2013-10-08,9901.5372,12730.605520256335
2013-10-09,14508.5563,12063.814590092967
2013-10-10,5394.942,12329.565916119784
2013-10-11,11738.0949,12599.974366363234
2013-10-12,4575.07016,6121.516943892766
2013-10-13,1156.0,783.9691310597852
2013-10-14,9136.939,11710.528804480264
2013-10-15,17727.9413,11807.64842072596
2013-10-16,14027.94622,11250.244682928454
2013-10-17,14107.5114,11642.335651115927
2013-10-18,12939.4413,12052.150819484317
2013-10-19,962.568,5702.451383225915
2013-10-20,412.188,508.295838560234
2013-10-21,10370.9516,11642.154134680894
2013-10-22,14937.47492,11917.6603295873
2013-10-23,15583.325,11541.914209790886
2013-10-24,3728.86576,12122.081826752172
2013-10-25,7382.3006,12720.834846902431
2013-10-26,2369.88172,6535.634373586143
2013-10-27,1590.264,1505.3737775429722
2013-10-28,8588.956,12850.531398487545
2013-10-29,12815.10846,13290.890809945571
2013-10-30,13942.4152,13066.52686262893
2013-10-31,9274.14244,13785.934109371226
2013-11-01,20912.12782,14506.136896298758
2013-11-02,3214.961,8396.35303693965
2013-11-04,13808.27114,14864.748400584673
2013-11-05,15754.074,15334.328296028487
2013-11-06,16328.2569,15108.696301830869
2013-11-07,8291.3617,15804.16310702651
2013-11-08,13703.4378,16473.90868054889
2013-11-09,10233.15192,10259.362344545234
2013-11-10,479.97,5160.4654552963975
2013-11-11,19648.5191,16523.055090490656
2013-11-12,8931.8481,16846.107348507943
2013-11-13,19744.77918,16452.542205370148
2013-11-14,10062.8955,16968.352569872823
2013-11-15,20263.8765,17446.132457946384
2013-11-16,7730.995,11002.567036391198
2013-11-17,3740.296,5674.58522394827
2013-11-18,12479.1843,16875.430597289153
2013-11-19,24523.33794,16994.407632020164
2013-11-20,5286.2659,16401.12930836409
2013-11-21,9791.073,16732.165577429896
2013-11-22,15233.32182,17039.833746726643
2013-11-23,6812.498,10415.774858838036
2013-11-24,3372.64564,4932.987249738338
2013-11-25,16204.89612,16070.591050103458
2013-11-26,20902.2293,16106.099352880556
2013-11-27,14318.573,15453.146015065931
2013-11-28,29925.34976,15755.70587872735
2013-11-29,15182.30256,16062.21362765287
2013-11-30,7108.8611,9435.30529784844
2013-12-01,1364.885,3979.8223821254383
2013-12-02,15644.011,15236.368231226295
2013-12-03,19735.465,15366.208814867778
2013-12-04,17446.07442,14822.589173579914
2013-12-05,6781.752,15252.634906644627
2013-12-06,20781.3036,15696.907255398652
2013-12-07,7412.277,9185.412922456451
2013-12-08,383.68,3851.674563543143
2013-12-09,12882.0841,15295.164980215519
2013-12-10,16257.4905,15558.911017886066
2013-12-11,18101.0833,15134.45774845717
2013-12-12,18001.20684,15671.49407209655
2013-12-13,9430.0595,16202.869269486275
2013-12-14,4576.245919999999,9726.877835715695
2013-12-15,1385.358,4407.384070715338
2013-12-16,23018.6528,15906.670643020268
2013-12-17,13433.86052,16151.038477424458
2013-12-18,33934.3826,15673.74983716429
2013-12-19,15151.203,16131.63888775785
2013-12-20,22227.35348,16554.199208684207
2013-12-21,3501.239,9908.722221426726
2013-12-22,2333.24,4398.030938293856
2013-12-23,15337.1411,15761.88860248647
2013-12-24,15831.4899,15798.026466765776
2013-12-25,11340.688,15093.778028928886
2013-12-26,36435.14374,15318.383574464959
2013-12-27,10278.3105,15501.646414358536
2013-12-28,3553.0363,8582.775155206951
2013-12-29,426.56,2808.6085391241727
2013-12-30,14292.38,13998.345614881637
2013-12-31,14176.7209,13821.694039228294
2014-01-01,3614.0345,12920.751553909193
2014-01-02,4169.51614,12977.021086404557
2014-01-03,11327.622,13019.633101874355
2014-01-04,4705.2737,5957.91018820489
2014-01-05,426.66,80.12220264307919
2014-01-06,10840.6525,11281.5970490278
2014-01-07,6201.1715,11100.067031175488
2014-01-08,13412.551,10227.891666186173
2014-01-09,9742.349,10353.89167271817
2014-01-10,4202.1201,10501.25729287763
2014-01-11,4428.555,3543.9635549114696
2014-01-12,74.376,-2193.810653603465
2014-01-13,5358.283,9253.94427576766
2014-01-14,17297.8,9287.746960891893
2014-01-15,6001.5883,8645.318042700232
2014-01-16,11339.18734,9018.35360765755
2014-01-17,14419.377,9420.228619565283
2014-01-18,9690.959,2686.357796152024
2014-01-19,194.04,-2825.6430910960917
2014-01-20,11621.8767,8919.24539355296
2014-01-21,8760.21228,9183.496082837935
2014-01-22,12946.0991,8750.21678049652
2014-01-23,6711.383,9314.859883419243
2014-01-24,9327.464,9882.69620952725
2014-01-25,7099.291,3253.075968461789
2014-01-26,2073.1635,-2179.7328247210116
2014-01-27,5229.7944,9692.151021947438
2014-01-28,8557.4038,9997.54437141184
2014-01-29,11461.767,9569.758094881623
2014-01-30,7594.134,10114.16800535814
2014-01-31,12439.8508,10632.294336395329
2014-02-01,866.496,3890.5085474118573
2014-02-03,4501.0905,10133.919028893028
2014-02-04,8190.8021,10300.855683455313
2014-02-05,6322.965,9719.037030701862
2014-02-06,7087.8438,10106.519076708473
2014-02-07,11013.111,10465.34830648119
2014-02-08,2330.52,3528.2448783635036
2014-02-09,127.89,-2217.824629897931
2014-02-10,11901.2469,9511.97221441513
2014-02-11,12390.489,9554.881794342342
2014-02-12,11209.1396,8864.369638330058
2014-02-13,9613.0997,9170.661917619866
2014-02-14,11483.1528,9472.96920212971
2014-02-15,2606.401,2467.3845157114656
2014-02-16,412.38,-3313.1105261887596
2014-02-17,10506.711,8502.64116474474
2014-02-18,9960.8885,8597.507198905838
2014-02-19,6749.0554,7981.783505741816
2014-02-20,6909.839,8393.110654728633
2014-02-21,8022.3259,8823.10053215905
2014-02-22,2684.94,1926.569537346915
2014-02-23,753.711,-3721.9061862036306
2014-02-24,8064.3712,8331.07175165877
2014-02-25,6739.635,8610.343923652394
2014-02-26,4574.0988,8179.908767051995
2014-02-27,10045.579,8782.284319384395
2014-02-28,9769.57336,9399.59209280637
2014-03-01,2913.32268,2644.162204771206
2014-03-02,613.053,-2868.3436705560816
2014-03-03,4703.6428,9397.906088012858
2014-03-04,11929.4062,9810.600080972386
2014-03-05,6783.227,9488.962385400377
2014-03-06,7211.671,10182.508586359589
2014-03-07,4784.565,10866.521318077575
2014-03-08,3177.406,4113.949385469661
2014-03-09,882.46,-1414.9896243094838
2014-03-10,5362.4368,10901.709289689245
2014-03-11,12587.338,11278.49212551662
2014-03-12,9031.6962,10893.784518092123
2014-03-13,6264.615,11508.040042360763
2014-03-14,14090.9675,12093.508751861666
2014-03-15,9022.7951,5187.337536996891
2014-03-16,68.824,-502.4320938557934
2014-03-17,20497.38044,11735.260706687435
2014-03-18,11182.05488,11965.071989086058
2014-03-19,12634.701,11425.456406837937
2014-03-20,9521.114,11889.469740940158
2014-03-21,9052.518,12327.093718189688
2014-03-22,8990.949,5236.791545087665
2014-03-23,240.45,-623.2626158556757
2014-03-24,23864.2445,11556.566842288936
2014-03-25,8008.5238,11672.059754596477
2014-03-26,17628.17776,11027.811719182404
2014-03-27,15203.49464,11408.249345700318
2014-03-28,10960.88032,11778.233978577302
2014-03-29,1731.742,4593.717393500189
2014-03-30,251.86,-1337.0500008706158
2014-03-31,13905.256,10891.037774766832
2014-04-01,12109.7813,11001.083435886507
2014-04-02,14932.88022,10361.156012344809
2014-04-03,9184.2577,10764.48993355806
2014-04-04,2807.2174,11168.473280722887
2014-04-05,1767.8156,3984.4580357879595
2014-04-06,1151.547,-1931.0083130864837
2014-04-07,11079.1493,10421.214620730212
2014-04-08,7562.3715,10590.482383513277
2014-04-09,16025.2166,10007.644460376649
2014-04-10,8510.58544,10474.426884692386
2014-04-11,8917.33408,10940.79366609208
2014-04-12,5151.339,3773.8899455281935
2014-04-13,1890.072,-2120.7338971496765
2014-04-14,12465.567,10351.076735103887
2014-04-15,11623.83186,10566.138671022516
2014-04-16,15246.71254,10019.468782208596
2014-04-17,11517.0725,10522.796867679706
2014-04-18,8721.1766,11020.245716641397
2014-04-19,1880.865,3836.3531107915023
2014-04-20,1073.979,-2072.763439690537
2014-04-21,13644.6222,10483.545760733507
2014-04-22,7244.557,10710.913430543631
2014-04-23,7784.17092,10169.715600248546
2014-04-24,10634.0821,10682.685549083402
2014-04-25,5870.732,11188.89129415549
2014-04-26,5624.4665,3970.823643590818
2014-04-27,1084.3236,-1964.502720004138
2014-04-28,13019.0336,10670.160743654704
2014-04-29,4531.0222,10909.15200279936
2014-04-30,9716.07954,10377.900269720236
2014-05-01,10075.2904,10909.666226234545
2014-05-02,10095.5512,11437.847219366085
2014-05-03,2956.367,4202.165395838672
2014-05-04,2777.398,-1740.2584829940583
2014-05-05,7532.742,10993.59975495055
2014-05-06,3321.7977,11265.964732163435
2014-05-07,14736.6462,10766.539645120301
2014-05-08,22267.3795,11338.40429290449
2014-05-09,14904.579000000002,11908.675059334346
2014-05-10,8213.04476,4673.814785187393
2014-05-11,808.322,-1259.305226320726
2014-05-12,6460.4826,11587.90312691546
2014-05-13,7718.0362,11905.484974415442
2014-05-14,4904.3119,11447.491606707621
2014-05-15,14365.104,12067.024250558685
2014-05-16,21188.90412,12685.230537629177
2014-05-17,6513.5895,5455.712326991925
2014-05-18,160.736,-464.4524040248517
2014-05-19,16817.5266,12499.370643627462
2014-05-20,12204.74084,12865.521758492454
2014-05-21,8808.3488,12452.832921799167
2014-05-22,8316.259,13124.783633661442
2014-05-23,8352.0368,13796.802348029352
2014-05-24,8062.777700000001,6579.744280290948
2014-05-25,1212.5688,680.8500477926224
2014-05-26,10350.4676,13770.580562365716
2014-05-27,13568.35452,14195.165851380196
2014-05-28,12134.9103,13837.624646829565
2014-05-29,16614.258,14571.037632133524
2014-05-30,6477.1895,15304.167443647018
2014-05-31,6481.3256,8104.028179334367
2014-06-01,2039.844,2226.810217254054
2014-06-02,15738.0149,15437.506246498997
2014-06-03,17697.93048,15908.901754762519
2014-06-04,17543.37264,15586.875878063547
2014-06-05,11191.20808,16352.842893720219
2014-06-06,14222.06636,17107.743484815728
2014-06-07,4525.76116,9873.758816067419
2014-06-08,2846.67,3955.252796025405
2014-06-09,20002.27146,17211.23712683232
2014-06-10,18326.51064,17640.846212061057
2014-06-11,17144.68156,17252.955250038616
2014-06-12,11547.57096,17937.817697837923
2014-06-13,12595.6398,18589.445978812695
2014-06-14,7436.2755,11186.477728387721
2014-06-15,1382.5320000000002,5083.131777436837
2014-06-16,17988.1986,18234.496748887334
2014-06-17,19974.10056,18468.463076958495
2014-06-18,32197.37604,17859.619467780714
2014-06-19,12526.26602,18310.036509331687
2014-06-20,12022.671,18709.97701557082
2014-06-21,6228.6212,10997.84594193591
2014-06-22,1218.6009,4581.084481666814
2014-06-23,16701.28862,17514.2013301902
2014-06-24,27468.73764,17457.077713357776
2014-06-25,13231.435,16553.057088136025
2014-06-26,21339.98032,16718.791038976527
2014-06-27,17892.87128,16843.198987273307
2014-06-28,6938.569,8826.427379157334
2014-06-29,2437.83,2130.6155524255637
2014-06-30,19407.16738,14910.613397981517
2014-07-01,8456.245,14658.614987780014
2014-07-02,11007.22,13586.410475963856
2014-07-03,8742.40608,13624.27779234016
2014-07-04,17291.8777,13658.190591694649
2014-07-05,10303.694,5547.801368605563
2014-07-06,652.28,-1192.8904660798437
2014-07-07,7773.59508,11687.91127826158
2014-07-08,4797.915,11510.822137035091
2014-07-09,15173.26164,10551.764729233111
2014-07-10,9793.106,10749.991581550381
2014-07-11,8423.75894,10983.636410938312
2014-07-12,8354.7919,3066.823800048099
2014-07-13,213.528,-3439.6527906556134
2014-07-14,9468.3334,9807.96125025863
2014-07-15,7418.2445,9953.903168866429
2014-07-16,9491.33298,9333.723448983283
2014-07-17,11801.932,9891.54115604801
2014-07-18,6535.983,10494.031745449238
2014-07-19,7835.41144,2906.745925280165
2014-07-21,12391.46374,10412.40376232147
2014-07-22,12723.11432,10906.244940605897
2014-07-23,4115.883,10611.36073563759
2014-07-24,7808.157,11477.292941784182
2014-07-25,6340.4384,12360.567102857596
2014-07-26,6679.5597,4980.190393392906
2014-07-27,3904.6325,-1011.5574786588021
2014-07-28,8970.94942,12912.901333106458
2014-07-29,11164.4213,13546.964820038647
2014-07-30,12999.09244,13349.324139407603
2014-07-31,8073.052,14279.595691691062
2014-08-01,13110.5434,15189.05081290954
2014-08-02,19434.857,7755.182201541956
2014-08-03,1581.0615,1682.4153380077319
2014-08-04,21527.2271,15596.857813314453
2014-08-05,13400.4034,16123.175155942507
2014-08-06,19847.42876,15788.238702248187
2014-08-07,23214.35076,16565.80331178489
2014-08-08,17935.558,17305.472332111643
2014-08-09,8220.3505,9646.262412429742
2014-08-11,20214.3949,17134.651234319776
2014-08-12,14177.26774,17465.732274090933
2014-08-13,22487.8455,16935.918847210483
2014-08-14,18806.9243,17532.880487773386
2014-08-15,12693.38274,18103.684372302785
2014-08-16,15881.6061,10247.397502627522
2014-08-17,615.224,3775.5797975351243
2014-08-18,20153.8113,17512.464173894117
2014-08-19,17608.52444,17744.565569994804
2014-08-20,25234.6553,17132.7448289183
2014-08-21,12040.4483,17675.082243846675
2014-08-22,28177.6565,18212.452402011815
2014-08-23,9433.4567,10300.255595195276
2014-08-24,5495.804,3798.9182442256742
2014-08-25,11276.6997,17626.906903294857
2014-08-26,18164.3487,17896.82140722073
2014-08-27,8966.79406,17331.78030260943
2014-08-28,22058.4326,17937.499092565868
2014-08-29,28418.93576,18546.26753513815
2014-08-30,5979.7393,10667.850410419764
2014-08-31,462.21,4210.022958777042
2014-09-01,16767.343,18184.433790110303
2014-09-02,16641.96224,18529.184552073297
2014-09-03,27844.18496,18029.527187229833
2014-09-04,19503.059,18699.125829601377
2014-09-05,19645.25958,19362.405273944565
2014-09-06,12910.1938,11484.580923850119
2014-09-07,630.36,5022.181728382797
2014-09-08,27668.911,19081.70884710077
2014-09-09,10259.91878,19428.64486243888
2014-09-10,8982.8825,18912.40390284975
2014-09-11,22511.7039,19556.718076244884
2014-09-12,23056.04664,20180.29959388377
2014-09-13,8900.3135,12205.945608961933
2014-09-14,604.37,5640.999038431969
2014-09-15,16199.98926,19688.75928665593
2014-09-16,22922.8973,19943.88420761628
2014-09-17,22945.90042,19321.563918733445
2014-09-18,29838.06548,19857.010641760175
2014-09-19,17151.95702,20364.42153048024
2014-09-20,6013.833,12225.153471338288
2014-09-21,8200.497,5498.1244534222205
2014-09-22,10645.0316,19483.985920049196
2014-09-23,23876.49318,19606.93305132818
2014-09-24,13629.54262,18848.12275116107
2014-09-25,21492.49492,19254.291061442054
2014-09-26,26791.06308,19635.043221750955
2014-09-27,8142.87066,11330.125961828257
2014-09-28,5995.96164,4449.79659889999
2014-09-29,17931.8976,18391.782554793048
2014-09-30,13452.24002,18409.522673521195
2014-10-01,7427.7711,17549.848242689888
2014-10-02,21532.2825,17870.742149125093
2014-10-03,22240.5782,18176.96502889339
2014-10-04,8752.066420000001,9766.428225271075
2014-10-05,1601.323,2800.5279896044185
2014-10-06,22333.4812,16773.883891968
