ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2011-12-21,6663.365524904037,5044.185153076129,15777.189693706372,6663.365524904037,6663.365524904037,0.5663515082848902,0.5663515082848902,0.5663515082848902,0.20981882913848796,0.20981882913848796,0.20981882913848796,0.3565326791464023,0.3565326791464023,0.3565326791464023,0.0,0.0,0.0,10437.172640186976
2011-12-22,6667.809158592693,5416.785647464235,15895.913709500352,6667.809158592693,6667.809158592693,0.6035918033013632,0.6035918033013632,0.6035918033013632,0.25437912700011334,0.25437912700011334,0.25437912700011334,0.34921267630124986,0.34921267630124986,0.34921267630124986,0.0,0.0,0.0,10692.444112697001
2011-12-23,6672.252792281348,5827.846320357498,16135.290283458291,6672.252792281348,6672.252792281348,0.6366304239768746,0.6366304239768746,0.6366304239768746,0.29815925693242973,0.29815925693242973,0.29815925693242973,0.3384711670444448,0.3384711670444448,0.3384711670444448,0.0,0.0,0.0,10920.011916312309
2011-12-24,6676.696425970003,1126.6520689914282,11350.078397425705,6676.696425970003,6676.696425970003,-0.03787937979425279,-0.03787937979425279,-0.03787937979425279,-0.36206523611832464,-0.36206523611832464,-0.36206523611832464,0.3241858563240718,0.3241858563240718,0.3241858563240718,0.0,0.0,0.0,6423.787306279754
2011-12-25,6681.140059658659,-2361.09674823663,8302.828406994702,6681.140059658659,6681.140059658659,-0.5983062478576162,-0.5983062478576162,-0.5983062478576162,-0.9046160989931802,-0.9046160989931802,-0.9046160989931802,0.30630985113556397,0.30630985113556397,0.30630985113556397,0.0,0.0,0.0,2683.7722191530765
2011-12-26,6685.583693347314,4988.487747704906,15572.096739940573,6685.583693347314,6685.583693347314,0.5277224310946192,0.5277224310946192,0.5277224310946192,0.24284848169348017,0.24284848169348017,0.24284848169348017,0.2848739494011391,0.2848739494011391,0.2848739494011391,0.0,0.0,0.0,10213.716173287103
2011-12-27,6690.0273270359685,5186.5730119695445,15307.106026753157,6690.0273270359685,6690.0273270359685,0.5214626984525558,0.5214626984525558,0.5214626984525558,0.261475640345318,0.261475640345318,0.261475640345318,0.2599870581072378,0.2599870581072378,0.2599870581072378,0.0,0.0,0.0,10178.627029713483
2011-12-28,6694.470960724625,4527.879239513116,14975.479667666106,6694.470960724625,6694.470960724625,0.44165354777324173,0.44165354777324173,0.44165354777324173,0.20981882913713806,0.20981882913713806,0.20981882913713806,0.2318347186361037,0.2318347186361037,0.2318347186361037,0.0,0.0,0.0,9651.107810993597
2011-12-29,6698.91459441328,4224.726633226687,14650.98795279119,6698.91459441328,6698.91459441328,0.4550548918368681,0.4550548918368681,0.4550548918368681,0.25437912700067156,0.25437912700067156,0.25437912700067156,0.20067576483619654,0.20067576483619654,0.20067576483619654,0.0,0.0,0.0,9747.288450598431
2011-12-30,6703.358228101934,4682.971237773742,15398.10053724403,6703.358228101934,6703.358228101934,0.4649964435041274,0.4649964435041274,0.4649964435041274,0.29815925693059875,0.29815925693059875,0.29815925693059875,0.16683718657352864,0.16683718657352864,0.16683718657352864,0.0,0.0,0.0,9820.395963703462
2011-12-31,6707.801861790591,-613.1367541898115,9970.691083694779,6707.801861790591,6707.801861790591,-0.2313579190568459,-0.2313579190568459,-0.2313579190568459,-0.36206523611795993,-0.36206523611795993,-0.36206523611795993,0.13070731706111405,0.13070731706111405,0.13070731706111405,0.0,0.0,0.0,5155.898781601083
2012-01-02,6716.6891291679,3583.2710888757315,14230.266422347933,6716.6891291679,6716.6891291679,0.29623095286081036,0.29623095286081036,0.29623095286081036,0.24284848169409456,0.24284848169409456,0.24284848169409456,0.05338247116671577,0.05338247116671577,0.05338247116671577,0.0,0.0,0.0,8706.380349971154
2012-01-03,6721.132762856556,3716.22405531605,14107.0389727469,6721.132762856556,6721.132762856556,0.27466522376614233,0.27466522376614233,0.27466522376614233,0.26147564034473914,0.26147564034473914,0.26147564034473914,0.013189583421403151,0.013189583421403151,0.013189583421403151,0.0,0.0,0.0,8567.194197128501
2012-01-04,6725.5763965452115,2377.5757637655943,13472.753948597967,6725.5763965452115,6725.5763965452115,0.18250614002420784,0.18250614002420784,0.18250614002420784,0.20981882913779473,0.20981882913779473,0.20981882913779473,-0.027312689113586894,-0.027312689113586894,-0.027312689113586894,0.0,0.0,0.0,7953.035384116599
2012-01-05,6730.020030233866,2814.6195688419557,13471.18800055414,6730.020030233866,6730.020030233866,0.18680226773408215,0.18680226773408215,0.18680226773408215,0.2543791270004653,0.2543791270004653,0.2543791270004653,-0.0675768592663831,-0.0675768592663831,-0.0675768592663831,0.0,0.0,0.0,7987.2030337773485
2012-01-06,6734.463663922522,2774.6193893554005,13247.821596231017,6734.463663922522,6734.463663922522,0.19110051091633418,0.19110051091633418,0.19110051091633418,0.29815925693212897,0.29815925693212897,0.29815925693212897,-0.1070587460157948,-0.1070587460157948,-0.1070587460157948,0.0,0.0,0.0,8021.423110845603
2012-01-07,6738.9072976111775,-1967.1457579048201,8499.107936622793,6738.9072976111775,6738.9072976111775,-0.5072949723090843,-0.5072949723090843,-0.5072949723090843,-0.36206523611837244,-0.36206523611837244,-0.36206523611837244,-0.14522973619071183,-0.14522973619071183,-0.14522973619071183,0.0,0.0,0.0,3320.293506676029
2012-01-08,6743.350931299832,-5907.013170808152,5134.934421072981,6743.350931299832,6743.350931299832,-1.0862047805728967,-1.0862047805728967,-1.0862047805728967,-0.9046160989922585,-0.9046160989922585,-0.9046160989922585,-0.18158868158063823,-0.18158868158063823,-0.18158868158063823,0.0,0.0,0.0,-581.3090873587407
2012-01-09,6747.794564988488,1619.8549642596747,11705.010183430504,6747.794564988488,6747.794564988488,0.027175343380712896,0.027175343380712896,0.027175343380712896,0.24284848169470905,0.24284848169470905,0.24284848169470905,-0.21567313831399615,-0.21567313831399615,-0.21567313831399615,0.0,0.0,0.0,6931.168199354558
2012-01-10,6752.2381986771425,1680.9592081201763,12107.586373853734,6752.2381986771425,6752.2381986771425,0.014405968504039246,0.014405968504039246,0.014405968504039246,0.2614756403453113,0.2614756403453113,0.2614756403453113,-0.24706967184127204,-0.24706967184127204,-0.24706967184127204,0.0,0.0,0.0,6849.510729499056
2012-01-11,6756.681832365798,806.1557535086562,11524.39429635895,6756.681832365798,6756.681832365798,-0.06560414528596502,-0.06560414528596502,-0.06560414528596502,0.20981882913709593,0.20981882913709593,0.20981882913709593,-0.27542297442306096,-0.27542297442306096,-0.27542297442306096,0.0,0.0,0.0,6313.415495784232
2012-01-12,6761.125466054454,1330.8965281246367,11654.90480459528,6761.125466054454,6761.125466054454,-0.04606444506248838,-0.04606444506248838,-0.04606444506248838,0.254379126999791,0.254379126999791,0.254379126999791,-0.30044357206227934,-0.30044357206227934,-0.30044357206227934,0.0,0.0,0.0,6449.677973462797
2012-01-13,6765.569099743109,1186.0851772890371,11496.582439242846,6765.569099743109,6765.569099743109,-0.02375467661927455,-0.02375467661927455,-0.02375467661927455,0.29815925693151546,0.29815925693151546,0.29815925693151546,-0.32191393355079,-0.32191393355079,-0.32191393355079,0.0,0.0,0.0,6604.855193633355
2012-01-14,6770.012733431765,-3086.8524968069673,6928.8274808115675,6770.012733431765,6770.012733431765,-0.7017580709190687,-0.7017580709190687,-0.7017580709190687,-0.36206523611974645,-0.36206523611974645,-0.36206523611974645,-0.3396928347993223,-0.3396928347993223,-0.3396928347993223,0.0,0.0,0.0,2019.1016575211581
2012-01-16,6778.900000809074,905.8637227998514,11027.585287326856,6778.900000809074,6778.900000809074,-0.12115761277243084,-0.12115761277243084,-0.12115761277243084,0.24284848169361042,0.24284848169361042,0.24284848169361042,-0.36400609446604126,-0.36400609446604126,-0.36400609446604126,0.0,0.0,0.0,5957.584659488017
2012-01-17,6783.343634497729,980.8340470694608,11350.34022848566,6783.343634497729,6783.343634497729,-0.10917702884665259,-0.10917702884665259,-0.10917702884665259,0.2614756403451024,0.2614756403451024,0.2614756403451024,-0.370652669191755,-0.370652669191755,-0.370652669191755,0.0,0.0,0.0,6042.758330837413
2012-01-18,6787.787268186385,518.3328132043647,10765.12395171626,6787.787268186385,6787.787268186385,-0.16400892197792497,-0.16400892197792497,-0.16400892197792497,0.20981882913775265,0.20981882913775265,0.20981882913775265,-0.3738277511156776,-0.3738277511156776,-0.3738277511156776,0.0,0.0,0.0,5674.529595715651
2012-01-19,6792.230901375322,601.8172364581175,11166.607837902997,6792.230901375322,6792.230901375322,-0.11939238584516478,-0.11939238584516478,-0.11939238584516478,0.25437912700034915,0.25437912700034915,0.25437912700034915,-0.3737715128455139,-0.3737715128455139,-0.3737715128455139,0.0,0.0,0.0,5981.290248848868
2012-01-20,6796.67453456426,858.4948912354688,11516.261920530616,6796.67453456426,6796.67453456426,-0.07262828904510538,-0.07262828904510538,-0.07262828904510538,0.2981592569309019,0.2981592569309019,0.2981592569309019,-0.37078754597600727,-0.37078754597600727,-0.37078754597600727,0.0,0.0,0.0,6303.04369192242
2012-01-21,6801.118167753199,-3343.2028921225624,6807.80236987692,6801.118167753199,6801.118167753199,-0.7273000164114891,-0.7273000164114891,-0.7273000164114891,-0.36206523611475894,-0.36206523611475894,-0.36206523611475894,-0.3652347802967301,-0.3652347802967301,-0.3652347802967301,0.0,0.0,0.0,1854.6648127298204
2012-01-22,6805.561800942135,-6994.836517898093,3439.53406069802,6805.561800942135,6805.561800942135,-1.2621342331686418,-1.2621342331686418,-1.2621342331686418,-0.9046160989927345,-0.9046160989927345,-0.9046160989927345,-0.3575181341759074,-0.3575181341759074,-0.3575181341759074,0.0,0.0,0.0,-1783.9707239717675
2012-01-23,6810.005434131073,590.0244481288524,11234.357062113964,6810.005434131073,6810.005434131073,-0.10522965480804897,-0.10522965480804897,-0.10522965480804897,0.2428484816942585,0.2428484816942585,0.2428484816942585,-0.34807813650230746,-0.34807813650230746,-0.34807813650230746,0.0,0.0,0.0,6093.3909130565235
2012-01-24,6814.449067320011,1310.2906395818643,11565.44801730395,6814.449067320011,6814.449067320011,-0.07590414481824584,-0.07590414481824584,-0.07590414481824584,0.26147564034509907,0.26147564034509907,0.26147564034509907,-0.3373797851633449,-0.3373797851633449,-0.3373797851633449,0.0,0.0,0.0,6297.204138457592
2012-01-25,6818.892700508948,750.8444238300104,11474.776677860355,6818.892700508948,6818.892700508948,-0.11608209556497301,-0.11608209556497301,-0.11608209556497301,0.20981882913840932,0.20981882913840932,0.20981882913840932,-0.32590092470338233,-0.32590092470338233,-0.32590092470338233,0.0,0.0,0.0,6027.341346401171
2012-01-26,6823.336333697886,1129.2549058214556,11486.09955229756,6823.336333697886,6823.336333697886,-0.059741309112606236,-0.059741309112606236,-0.059741309112606236,0.25437912699967485,0.25437912699967485,0.25437912699967485,-0.3141204361122811,-0.3141204361122811,-0.3141204361122811,0.0,0.0,0.0,6415.701288607163
2012-01-27,6827.779966886824,1910.808150510397,12074.9886836447,6827.779966886824,6827.779966886824,-0.004347277482464093,-0.004347277482464093,-0.004347277482464093,0.29815925693121464,0.29815925693121464,0.29815925693121464,-0.30250653441367875,-0.30250653441367875,-0.30250653441367875,0.0,0.0,0.0,6798.097712781557
2012-01-28,6832.223600075762,-2986.9486265795967,7786.586997407417,6832.223600075762,6832.223600075762,-0.6535707009370995,-0.6535707009370995,-0.6535707009370995,-0.3620652361161329,-0.3620652361161329,-0.3620652361161329,-0.2915054648209665,-0.2915054648209665,-0.2915054648209665,0.0,0.0,0.0,2366.882432815253
2012-01-29,6836.667233264699,-6653.655059154543,3484.6082500455864,6836.667233264699,6836.667233264699,-1.186146974876398,-1.186146974876398,-1.186146974876398,-0.9046160989920162,-0.9046160989920162,-0.9046160989920162,-0.2815308758843817,-0.2815308758843817,-0.2815308758843817,0.0,0.0,0.0,-1272.624923708817
2012-01-30,6841.110866453637,1074.8101938730192,11938.972016949352,6841.110866453637,6841.110866453637,-0.030105646934376146,-0.030105646934376146,-0.030105646934376146,0.24284848169487291,0.24284848169487291,0.24284848169487291,-0.27295412862924906,-0.27295412862924906,-0.27295412862924906,0.0,0.0,0.0,6635.154798069259
2012-01-31,6845.554499642575,1302.5194773171822,11839.23127767262,6845.554499642575,6845.554499642575,-0.0046201343939928086,-0.0046201343939928086,-0.0046201343939928086,0.26147564034509574,0.26147564034509574,0.26147564034509574,-0.2660957747390885,-0.2660957747390885,-0.2660957747390885,0.0,0.0,0.0,6813.927117852824
2012-02-01,6849.998132831512,1040.0006041543127,11706.222230699404,6849.998132831512,6849.998132831512,-0.05139957595421757,-0.05139957595421757,-0.05139957595421757,0.20981882913738498,0.20981882913738498,0.20981882913738498,-0.26121840509160255,-0.26121840509160255,-0.26121840509160255,0.0,0.0,0.0,6497.911133516789
2012-02-02,6854.44176602045,1403.7661393943752,12123.421576204315,6854.44176602045,6854.44176602045,-0.004141906279818697,-0.004141906279818697,-0.004141906279818697,0.25437912700070103,0.25437912700070103,0.25437912700070103,-0.25852103328051973,-0.25852103328051973,-0.25852103328051973,0.0,0.0,0.0,6826.051310625118
2012-02-03,6858.885399209387,1854.09884720641,12267.991372478942,6858.885399209387,6858.885399209387,0.04002411877976444,0.04002411877976444,0.04002411877976444,0.2981592569318186,0.2981592569318186,0.2981592569318186,-0.2581351381520542,-0.2581351381520542,-0.2581351381520542,0.0,0.0,0.0,7133.406243124136
2012-02-04,6863.329032398326,-2546.3289279353507,7891.291438557917,6863.329032398326,6863.329032398326,-0.6221876820585729,-0.6221876820585729,-0.6221876820585729,-0.3620652361165453,-0.3620652361165453,-0.3620652361165453,-0.26012244594202755,-0.26012244594202755,-0.26012244594202755,0.0,0.0,0.0,2593.0502505251034
2012-02-05,6867.772665587263,-6505.950220707786,3949.7568447881426,6867.772665587263,6867.772665587263,-1.1690905864754844,-1.1690905864754844,-1.1690905864754844,-0.9046160989912979,-0.9046160989912979,-0.9046160989912979,-0.26447448748418634,-0.26447448748418634,-0.26447448748418634,0.0,0.0,0.0,-1161.2757078044508
2012-02-06,6872.2162987762,1384.089180714053,12349.427138225992,6872.2162987762,6872.2162987762,-0.028265438668435117,-0.028265438668435117,-0.028265438668435117,0.24284848169552087,0.24284848169552087,0.24284848169552087,-0.271113920363956,-0.271113920363956,-0.271113920363956,0.0,0.0,0.0,6677.970090466922
2012-02-07,6876.659931965139,1551.8550351979911,11742.739233343169,6876.659931965139,6876.659931965139,-0.018421920673835357,-0.018421920673835357,-0.018421920673835357,0.26147564034583226,0.26147564034583226,0.26147564034583226,-0.2798975610196676,-0.2798975610196676,-0.2798975610196676,0.0,0.0,0.0,6749.978648197534
2012-02-08,6881.103565154075,1223.049100416786,11484.19007641172,6881.103565154075,6881.103565154075,-0.0808021996743787,-0.0808021996743787,-0.0808021996743787,0.20981882913804162,0.20981882913804162,0.20981882913804162,-0.2906210288124203,-0.2906210288124203,-0.2906210288124203,0.0,0.0,0.0,6325.095260902416
2012-02-09,6885.547198343013,968.5114671962453,11794.787386497275,6885.547198343013,6885.547198343013,-0.048645737108216854,-0.048645737108216854,-0.048645737108216854,0.2543791270000267,0.2543791270000267,0.2543791270000267,-0.30302486410824353,-0.30302486410824353,-0.30302486410824353,0.0,0.0,0.0,6550.5946794862
2012-02-10,6889.990831531952,1572.7787321696587,12303.821144299518,6889.990831531952,6889.990831531952,-0.018642689530548838,-0.018642689530548838,-0.018642689530548838,0.2981592569312051,0.2981592569312051,0.2981592569312051,-0.3168019464617539,-0.3168019464617539,-0.3168019464617539,0.0,0.0,0.0,6761.542871591374
2012-02-11,6894.434464720889,-2874.4890883276025,7337.745322208715,6894.434464720889,6894.434464720889,-0.6936712440803388,-0.6936712440803388,-0.6936712440803388,-0.3620652361179193,-0.3620652361179193,-0.3620652361179193,-0.33160600796241946,-0.33160600796241946,-0.33160600796241946,0.0,0.0,0.0,2111.9635323475854
2012-02-12,6898.8780979098265,-7030.012504495838,3890.771749370904,6898.8780979098265,6898.8780979098265,-1.2516771104586872,-1.2516771104586872,-1.2516771104586872,-0.9046160989924924,-0.9046160989924924,-0.9046160989924924,-0.3470610114661949,-0.3470610114661949,-0.3470610114661949,0.0,0.0,0.0,-1736.2897050886695
2012-02-13,6903.321731098764,901.9246851164909,11611.32004302454,6903.321731098764,6903.321731098764,-0.11992266269574686,-0.11992266269574686,-0.11992266269574686,0.24284848169438872,0.24284848169438872,0.24284848169438872,-0.3627711443901356,-0.3627711443901356,-0.3627711443901356,0.0,0.0,0.0,6075.4570076599875
2012-02-14,6907.765364287702,362.40818533210637,11189.787769592527,6907.765364287702,6907.765364287702,-0.1168555260805699,-0.1168555260805699,-0.1168555260805699,0.26147564034582893,0.26147564034582893,0.26147564034582893,-0.3783311664263988,-0.3783311664263988,-0.3783311664263988,0.0,0.0,0.0,6100.554808602723
2012-02-15,6912.2089974766395,656.2637252391685,10951.561593032366,6912.2089974766395,6912.2089974766395,-0.18351801503797055,-0.18351801503797055,-0.18351801503797055,0.209818829137695,0.209818829137695,0.209818829137695,-0.39333684417566556,-0.39333684417566556,-0.39333684417566556,0.0,0.0,0.0,5643.694122732127
2012-02-16,6916.652630665577,446.6754269717289,11023.228811587824,6916.652630665577,6916.652630665577,-0.1530160803707078,-0.1530160803707078,-0.1530160803707078,0.2543791269993524,0.2543791269993524,0.2543791269993524,-0.4073952073700602,-0.4073952073700602,-0.4073952073700602,0.0,0.0,0.0,5858.293555835386
2012-02-17,6921.096263854515,256.9547432996208,11358.613612622932,6921.096263854515,6921.096263854515,-0.12197511298206339,-0.12197511298206339,-0.12197511298206339,0.29815925693180917,0.29815925693180917,0.29815925693180917,-0.42013436991387254,-0.42013436991387254,-0.42013436991387254,0.0,0.0,0.0,6076.894765111124
2012-02-18,6925.5398970434535,-3697.9041319712555,6900.761158218709,6925.5398970434535,6925.5398970434535,-0.7932779102195908,-0.7932779102195908,-0.7932779102195908,-0.3620652361165933,-0.3620652361165933,-0.3620652361165933,-0.43121267410299763,-0.43121267410299763,-0.43121267410299763,0.0,0.0,0.0,1431.6620803744224
2012-02-19,6929.983530232391,-7665.504637338338,3121.40566867265,6929.983530232391,6929.983530232391,-1.3449430365925874,-1.3449430365925874,-1.3449430365925874,-0.904616098991774,-0.904616098991774,-0.904616098991774,-0.4403269376008132,-0.4403269376008132,-0.4403269376008132,0.0,0.0,0.0,-2390.4495624549795
2012-02-20,6934.427163421328,248.11661294848824,10869.669698115262,6934.427163421328,6934.427163421328,-0.20437112770949972,-0.20437112770949972,-0.20437112770949972,0.24284848169503676,0.24284848169503676,0.24284848169503676,-0.4472196094045365,-0.4472196094045365,-0.4472196094045365,0.0,0.0,0.0,5517.230464013524
2012-02-21,6938.870796610266,-237.24456021744675,10604.051590420593,6938.870796610266,6938.870796610266,-0.1902090319980501,-0.1902090319980501,-0.1902090319980501,0.2614756403458256,0.2614756403458256,0.2614756403458256,-0.45168467234387566,-0.45168467234387566,-0.45168467234387566,0.0,0.0,0.0,5619.0348992274885
2012-02-22,6943.314429799204,-182.81768732761603,10762.757593884027,6943.314429799204,6943.314429799204,-0.24375333557923742,-0.24375333557923742,-0.24375333557923742,0.2098188291383517,0.2098188291383517,0.2098188291383517,-0.4535721647175891,-0.4535721647175891,-0.4535721647175891,0.0,0.0,0.0,5250.858377560197
2012-02-23,6947.758062988141,197.6027104300163,10887.53023751388,6947.758062988141,6947.758062988141,-0.19841210449853014,-0.19841210449853014,-0.19841210449853014,0.25437912700037857,0.25437912700037857,0.25437912700037857,-0.4527912314989087,-0.4527912314989087,-0.4527912314989087,0.0,0.0,0.0,5569.2387641640335
2012-02-24,6952.201696177079,1004.9611087037863,11213.08434491919,6952.201696177079,6952.201696177079,-0.15115239815332043,-0.15115239815332043,-0.15115239815332043,0.29815925693061307,0.29815925693061307,0.29815925693061307,-0.4493116550839335,-0.4493116550839335,-0.4493116550839335,0.0,0.0,0.0,5901.359737354331
2012-02-25,6956.645329366017,-3901.3004176808217,7180.832627045925,6956.645329366017,6956.645329366017,-0.8052290918467436,-0.8052290918467436,-0.8052290918467436,-0.3620652361170057,-0.3620652361170057,-0.3620652361170057,-0.4431638557297379,-0.4431638557297379,-0.4431638557297379,0.0,0.0,0.0,1354.9521285007283
2012-02-27,6965.532595743892,-9.389568199544774,10918.473509400836,6965.532595743892,6965.532595743892,-0.18042954447802295,-0.18042954447802295,-0.18042954447802295,0.2428484816956848,0.2428484816956848,0.2428484816956848,-0.42327802617370774,-0.42327802617370774,-0.42327802617370774,0.0,0.0,0.0,5708.744722447001
2012-02-28,6969.97622893283,782.0190930231705,11293.966334931138,6969.97622893283,6969.97622893283,-0.1484078274647046,-0.1484078274647046,-0.1484078274647046,0.2614756403456167,0.2614756403456167,0.2614756403456167,-0.4098834678103213,-0.4098834678103213,-0.4098834678103213,0.0,0.0,0.0,5935.577199316274
2012-02-29,6974.4198621217665,679.7949619409371,10755.066663695385,6974.4198621217665,6974.4198621217665,-0.1846790867675306,-0.1846790867675306,-0.1846790867675306,0.2098188291383306,0.2098188291383306,0.2098188291383306,-0.3944979159058612,-0.3944979159058612,-0.3944979159058612,0.0,0.0,0.0,5686.390371251792
2012-03-01,6978.863495310705,1079.8911490688304,11767.144224346017,6978.863495310705,6978.863495310705,-0.1230264524533577,-0.1230264524533577,-0.1230264524533577,0.2543791269997043,0.2543791269997043,0.2543791269997043,-0.37740557945306197,-0.37740557945306197,-0.37740557945306197,0.0,0.0,0.0,6120.278677326388
2012-03-02,6983.307128499642,1470.8755051841251,12001.461822338753,6983.307128499642,6983.307128499642,-0.06076409739468207,-0.06076409739468207,-0.06076409739468207,0.29815925693121703,0.29815925693121703,0.29815925693121703,-0.3589233543258991,-0.3589233543258991,-0.3589233543258991,0.0,0.0,0.0,6558.972774006513
2012-03-03,6987.7507616885805,-3311.2844445747105,7853.847841392651,6987.7507616885805,6987.7507616885805,-0.7014581007676921,-0.7014581007676921,-0.7014581007676921,-0.36206523611741825,-0.36206523611741825,-0.36206523611741825,-0.3393928646502738,-0.3393928646502738,-0.3393928646502738,0.0,0.0,0.0,2086.136383756515
2012-03-05,6996.638028066455,1632.422702777634,11871.348312096059,6996.638028066455,6996.638028066455,-0.055778285548349654,-0.055778285548349654,-0.055778285548349654,0.24284848169455256,0.24284848169455256,0.24284848169455256,-0.2986267672429022,-0.2986267672429022,-0.2986267672429022,0.0,0.0,0.0,6606.377554258523
2012-03-06,7001.081662535529,1549.4098275560755,11911.752271918544,7001.081662535529,7001.081662535529,-0.016646251229284564,-0.016646251229284564,-0.016646251229284564,0.26147564034618875,0.26147564034618875,0.26147564034618875,-0.27812189157547335,-0.27812189157547335,-0.27812189157547335,0.0,0.0,0.0,6884.539898304226
2012-03-07,7005.525297004604,1103.0036733902637,11573.8282820491,7005.525297004604,7005.525297004604,-0.04819453419033705,-0.04819453419033705,-0.04819453419033705,0.209818829137984,0.209818829137984,0.209818829137984,-0.25801336332832103,-0.25801336332832103,-0.25801336332832103,0.0,0.0,0.0,6667.897268556844
2012-03-08,7009.968931473677,1906.2070909343659,12550.04276203501,7009.968931473677,7009.968931473677,0.015738971897380057,0.015738971897380057,0.015738971897380057,0.25437912700026244,0.25437912700026244,0.25437912700026244,-0.2386401551028824,-0.2386401551028824,-0.2386401551028824,0.0,0.0,0.0,7120.298635487649
2012-03-09,7014.412565942751,2350.387645224127,12383.844220973513,7014.412565942751,7014.412565942751,0.0778421719560635,0.0778421719560635,0.0778421719560635,0.2981592569306035,0.2981592569306035,0.2981592569306035,-0.22031708497454006,-0.22031708497454006,-0.22031708497454006,0.0,0.0,0.0,7560.429675071639
2012-03-10,7018.856200411824,-2156.8035936188608,7948.642050340658,7018.856200411824,7018.856200411824,-0.5653936318760615,-0.5653936318760615,-0.5653936318760615,-0.36206523611705355,-0.36206523611705355,-0.36206523611705355,-0.2033283957590079,-0.2033283957590079,-0.2033283957590079,0.0,0.0,0.0,3050.439601645169
2012-03-11,7023.299834880898,-5585.574171784726,4705.0659270508995,7023.299834880898,7023.299834880898,-1.0925383749060398,-1.0925383749060398,-1.0925383749060398,-0.9046160989915318,-0.9046160989915318,-0.9046160989915318,-0.18792227591450786,-0.18792227591450786,-0.18792227591450786,0.0,0.0,0.0,-649.9247531977358
2012-03-12,7027.743469349973,2301.8243930654794,12884.028777164056,7027.743469349973,7027.743469349973,0.06854204793895241,0.06854204793895241,0.06854204793895241,0.2428484816934876,0.2428484816934876,0.2428484816934876,-0.1743064337545352,-0.1743064337545352,-0.1743064337545352,0.0,0.0,0.0,7509.439399128819
2012-03-13,7032.187103819046,2483.670231338311,13247.32665641438,7032.187103819046,7032.187103819046,0.09883083474386326,0.09883083474386326,0.09883083474386326,0.26147564034561,0.26147564034561,0.26147564034561,-0.1626448056017467,-0.1626448056017467,-0.1626448056017467,0.0,0.0,0.0,7727.184025364512
2012-03-14,7036.63073828812,1718.4190890940927,12578.34464194361,7036.63073828812,7036.63073828812,0.056763383054306074,0.056763383054306074,0.056763383054306074,0.20981882913763739,0.20981882913763739,0.20981882913763739,-0.15305544608333133,-0.15305544608333133,-0.15305544608333133,0.0,0.0,0.0,7436.053704297274
2012-03-15,7041.074372757194,2533.13909967406,13002.892249243712,7041.074372757194,7041.074372757194,0.10876951111969796,0.10876951111969796,0.10876951111969796,0.25437912699958815,0.25437912699958815,0.25437912699958815,-0.1456096158798902,-0.1456096158798902,-0.1456096158798902,0.0,0.0,0.0,7806.928590039429
2012-03-16,7045.518007226268,2816.8028645657423,13482.881434770437,7045.518007226268,7045.518007226268,0.15782720711005713,0.15782720711005713,0.15782720711005713,0.29815925693213385,0.29815925693213385,0.29815925693213385,-0.1403320498220767,-0.1403320498220767,-0.1403320498220767,0.0,0.0,0.0,8157.492436950405
2012-03-17,7049.961641695341,-1437.8892875080023,8953.998367273627,7049.961641695341,7049.961641695341,-0.499267593283087,-0.499267593283087,-0.499267593283087,-0.3620652361165046,-0.3620652361165046,-0.3620652361165046,-0.13720235716658238,-0.13720235716658238,-0.13720235716658238,0.0,0.0,0.0,3530.144260108027
2012-03-19,7058.848910633488,2129.9634525947454,13317.496298610431,7058.848910633488,7058.848910633488,0.1057533957920673,0.1057533957920673,0.1057533957920673,0.24284848169406845,0.24284848169406845,0.24284848169406845,-0.13709508590200115,-0.13709508590200115,-0.13709508590200115,0.0,0.0,0.0,7805.346153316114
2012-03-20,7063.292545102563,2579.8040438548146,12874.606247376063,7063.292545102563,7063.292545102563,0.12159780804678383,0.12159780804678383,0.12159780804678383,0.2614756403456066,0.2614756403456066,0.2614756403456066,-0.13987783229882278,-0.13987783229882278,-0.13987783229882278,0.0,0.0,0.0,7922.173436180224
2012-03-21,7067.736179571637,2165.20471426114,12788.942676372364,7067.736179571637,7067.736179571637,0.06548057463986078,0.06548057463986078,0.06548057463986078,0.2098188291386196,0.2098188291386196,0.2098188291386196,-0.14433825449875884,-0.14433825449875884,-0.14433825449875884,0.0,0.0,0.0,7530.5356060129225
2012-03-22,7072.17981404071,2495.2676533602917,13103.737970889819,7072.17981404071,7072.17981404071,0.10409490218146097,0.10409490218146097,0.10409490218146097,0.2543791269998499,0.2543791269998499,0.2543791269998499,-0.15028422481838893,-0.15028422481838893,-0.15028422481838893,0.0,0.0,0.0,7808.357679992981
2012-03-23,7076.623448509784,3022.3049356962424,13222.33862882463,7076.623448509784,7076.623448509784,0.14065450281051167,0.14065450281051167,0.14065450281051167,0.2981592569327378,0.2981592569327378,0.2981592569327378,-0.15750475412222614,-0.15750475412222614,-0.15750475412222614,0.0,0.0,0.0,8071.982401237136
